word,small
sedap,-0.1
sedat,0.0
sedatif,0.25
sedeng,0.0
sederhana,0.32
sedih,0.1
sedu,0.06
sedu hati,0.13
sedunia,0.0
segak,-0.02
segan,0.04
segan-segan,-0.5
segar,-0.23
segeh,0.0
segera,0.0
sehat,0.0
sehat akal,0.0
sehat pikiran,0.0
sehati,0.0
seiras,-0.31
sejagat,-0.25
sejati,0.18
sejuk,0.3
sekarang,0.13
sekitar,0.25
seksi,0.0
sekunder,0.0
selain,0.0
selamat,0.28
selamba,-0.5
selangit,0.0
selayaknya,0.0
selekeh,0.13
selesa,0.31
selesai,0.0
selia,0.0
selingkuh,0.38
semangat,0.0
semarak,-0.25
semata-mata,0.0
sembada,0.13
sembarangan,-0.25
sembelit,0.0
semberono,0.06
sembrono,0.22
sememeh,0.0
sementara,0.25
sementung,0.0
semerbak,-0.13
semestinya,0.0
sempit akal,0.0
sempuras,0.0
sempurna,-0.07
senang,-0.26
senda,0.0
sendu,0.06
sengit,0.25
sengkek,0.22
sengsara,0.13
seni,-0.22
senil,-0.13
senior,0.0
senjang,0.13
sensasi,0.0
sensitif,0.06
sentiasa,0.0
sentimental,-0.13
senting,0.0
senyap,0.06
sepadan,0.0
sepatutnya,0.0
sepele,0.38
sepi,0.21
sepuas-puasnya,0.0
serakah,0.25
seram,0.19
serasi,0.0
serius,0.31
seronok,-0.14
serupa,-0.31
sesat,0.25
sesat akal,0.0
sesat pusat,0.0
sesuai,-0.03
setan,0.13
seteheng,0.0
setia,-0.09
setiawan,0.0
setuju,0.0
sewajarnya,0.0
sewal,0.0
sewot,0.0
sia-sia,0.02
siaga,0.0
sial,0.08
sibuk,0.0
silap,0.17
simbai,0.0
simbiosis,0.0
simpati,0.0
sinar,-0.25
sindiran,0.25
singkat tangan,0.0
sinis,0.21
sintetik,0.06
sirik,-0.38
sisa,0.13
sistematik,0.13
sistematis,0.0
siuman,0.0
sombong,0.3
someng,0.06
songar,-0.38
songong,0.0
sonor,0.0
sontok,0.13
sontoloyo,0.0
sopan,-0.13
sorot,-0.25
spastik,0.06
spekulatif,0.0
spontan,0.0
stabil,0.21
statis,0.0
steril,0.21
suam,-0.13
suang,-0.25
subordinat,0.0
subur,0.0
suci,-0.16
sudi,0.0
sugul,0.03
suka,-0.33
sukacita,-0.16
sukar,0.09
sukaria,-0.31
sukses,0.0
sulah,0.0
sulit,0.07
sulung,0.0
sumbang,0.0
sumir,0.13
sundal,0.13
sungguh,0.0
sungguh-sungguh,0.0
sungkawa,0.06
sunyi,-0.31
supel,-0.13
superfisial,0.0
superior,0.0
suram,0.05
susah,0.07
susah hati,0.0
susah payah,0.0
susila,0.0
syahda,-0.03
syahdu,0.0
syaitan,0.13
syak,0.0
syarif,0.0
syarifah,0.0
syarikat,0.0
taasub,0.0
taat,-0.13
tabah,0.0
tabah hati,0.0
tahan,0.25
tahan lasak,0.17
tahan sabar,-0.13
tahir,-0.19
tahniah,-0.25
tahu,0.0
tais,0.0
tajam,0.3
tajam mulut,0.0
takut,0.03
takut-takut,0.0
tamak,0.19
tamam,-0.13
tambahan,0.0
tambung,0.0
tampak,0.0
tampan,0.0
tandus,0.0
tangan panas,0.13
tangan terbuka,0.13
tangar,0.0
tangkai kering,0.0
tangkas,0.0
tanpa,0.0
tarikan,0.0
tawaduk,0.0
tebal jangat,0.0
tebal telinga,0.0
tegang,0.0
tegap,-0.08
tegar,0.03
tegar hati,0.0
tegar tengkuk,0.0
tegas,-0.31
teguh,0.27
teguk,0.0
tekak,0.0
teknis,0.0
tekun,0.0
telanjang,0.28
telaten,0.0
teledor,0.25
teliti,-0.04
tembok kering,0.0
tempang,0.0
temporer,-0.13
tenang,-0.34
tenat,0.0
tengak,0.0
tenggang hati,-0.25
tenggang rasa,-0.25
tengik,0.0
tengkarap,0.0
tentatif,0.25
tenteram,-0.17
tentu,0.0
teoretis,0.0
tepat,-0.06
tepok,0.0
terakhir,0.0
terala,0.25
terampil,0.0
terang,-0.11
terang-terangan,0.25
terangsang,-0.13
terapeutik,0.0
terapi,0.0
teratur,-0.34
terbahak-bahak,0.0
terbaik,0.0
terbayan,0.0
terbelakang,0.0
terbengkalai,0.0
terbuka,0.21
terbukti,0.0
terburai,0.0
terburu-buru,0.04
tercedera,0.0
tercemar,0.0
tercengang-cengang,0.0
tercinta,0.0
tercungap-cungap,0.0
terdapat,0.0
terdedah,0.02
terdekat,0.13
terdesak,0.06
terdiam,0.0
terengah-engah,0.0
terenyuh,0.0
tergesa-gesa,0.13
tergila-gila,-0.13
terharu,0.0
terhenti,0.0
terhormat,0.0
terhunus,0.0
terik,0.0
terinspirasi,0.0
terista,0.13
terjaga,0.13
terjamin,0.13
terkecuali,0.0
terkejut,0.0
terkelepai,0.06
terkelepek,0.06
terkemuka,0.0
terkenal,0.25
terkesan,-0.5
terkulai,0.06
terkutuk,0.24
terlalu,0.13
terlampau,0.06
terlindung,0.13
termengah-mengah,0.0
ternoda,0.0
terpaksa,0.13
terpaku,0.25
terpelajar,-0.13
terpelihara,0.25
terpencil,0.0
terpenting,0.0
terperinci,-0.08
terpesona,-0.25
terpilih,-0.13
terpisah,0.0
terpuji,-0.04
terputus-putus,0.13
tersayang,0.0
tersembunyi,0.28
tersenyum,-0.38
tersesat,0.0
tersipu-sipu,-0.25
tersirat,0.0
tertanggung,0.0
tertekan,0.13
tertentu,0.0
tertib,0.0
tertinggi,-0.25
teruk,0.04
terus terang,-0.31
terutama,0.0
tetap,0.18
tetap hati,0.0
tewas,0.0
tiada,0.0
tiba-tiba,0.0
tinggi,0.0
tipis,0.0
tiru,0.0
tiruan,0.02
tohor,0.17
toleran,0.0
tolol,0.31
tongong,0.0
tradisional,0.0
transnasional,0.0
trauma,0.0
trendi,0.0
tropika,0.0
tua,0.0
tuhan,0.0
tulen,0.19
tulus,-0.19
tumpul,0.0
tumpur,0.0
tunawisma,0.0
tunduk,0.0
tuntas,0.0
udi,0.0
udik,0.0
ugahari,0.25
uju,-0.38
ujud,-0.38
ulet,0.19
ulung,0.0
umuk,0.0
umum,0.33
unggul,0.0
unggulan,0.0
ungkal,0.0
universal,0.0
untung,0.0
urakan,-0.25
usai,0.0
usang,0.06
utama,-0.09
utas,0.0
utopia,0.38
utopis,0.38
utuh,-0.13
uzur,0.06
variabel,-0.13
virulen,0.0
vitriol,0.0
wafat,0.0
wagu,0.0
wahai,0.0
waham,0.0
wajar,-0.06
wajib,0.0
walang hati,0.13
wangi,-0.06
wanita,0.0
warak,0.0
waras,0.0
warna,0.0
waspada,0.0
werda,0.0
wujud,0.13
yakin,-0.25
zakiah,-0.13
zalim,0.2
