word,average
kepolosan,0.5
kepopuleran,0.5
kepuasan,0.25
keramahan,0.5
kerendahhatian,0.5
kerenyam,0.5
keriting,0.16666666666666666
keriuhan di pawai,0.5
kerja sama,0.5
kerukunan,0.5
kesabaran,0.5
kesadaran,0.5
kesalehan,0.5
kesan,0.5
kesatuan,0.25
kesederhanaan,0.5
kesediaan,0.5
kesehatan,0.16666666666666666
keseimbangan,0.3333333333333333
kesejukan,0.5
kesempurnaan,0.25
kesesuaian,0.375
kesetiaan,0.5
kesiapan,0.5
kesopanan,0.42857142857142855
kesucian,0.25
kesukaan,0.5
kesuksesan,0.5
kesungguhan,0.25
ketaatan,0.16666666666666666
ketabahan,0.5
ketahanan,0.5
ketajaman,0.3333333333333333
ketakterbatasan,0.5
ketangkasan,0.5
ketegasan,0.5
keteguhan,0.5
ketekunan,0.25
ketenangan,0.4
ketepatan waktu,0.25
keteraturan,0.5
keterbacaan,0.5
keterbukaan,0.5
keterusterangan,0.25
ketidakberpihakan,0.5
ketinggian,0.25
ketua,0.25
keturunan,0.0625
keuangan,0.16666666666666666
keunggulan,0.4
keuntungan,0.5
kewaspadaan,0.5
keyakinan,0.5
khotbah,0.25
kicauan,0.5
kidung,0.5
kilap,0.5
kilau,0.25
kina,0.5
kisah,0.25
klasik,0.5
klerikal,0.5
klimaks,0.5
koalisi,0.5
kognitif,0.5
koheren,0.5
koherensi,0.5
kokoh,0.5
kolam,0.25
kolonel,0.5
kolosal,0.5
komandan,0.25
komentator,0.5
komodor,0.5
kompak,0.25
kompatibel,0.5
kompeten,0.5
kompetensi,0.5
komposer,0.5
komuni,0.5
komunikatif,0.5
kondusif,0.5
kongregasi,0.5
konkordansi,0.5
konsekrasi,0.5
konsentris,0.5
konservasi,0.5
konsistensi,0.5
konsonan,0.5
konstan,0.5
konstitusional,0.5
kontak,0.5
kontemplasi,0.5
kontur,0.5
kooperatif,0.5
korespondensi,0.5
kosakata,0.5
kosmopolitan,0.5
kreatif,0.5
kredibel,0.5
kredibilitas,0.5
kredit,0.5
krim,0.5
kristal,0.25
kronik,0.5
ksatria,0.5
kualifikasi,0.5
kuat,0.35714285714285715
kuda jantan,0.5
kue-kue,0.5
kuliner,0.5
kutu buku,0.25
lagi,0.16666666666666666
lagu,0.16666666666666666
lagu Natal,0.5
lagu pendek,0.5
laksamana,0.25
lambang,0.25
lampiran,0.25
lamunan,0.5
langit,0.5
langsing,0.5
lapis,0.5
lapisan,0.0625
larutan,0.5
laser,0.5
laut,0.16666666666666666
layak,0.5
lebih besar,0.25
lebih menyukai,0.5
lebih tua,0.5
lega,0.5
legendaris,0.5
lembut,0.125
lencana,0.25
lentur,0.5
lezat,0.4285714285714286
liburan,0.5
licin,0.25
liga,0.5
lihai,0.5
lincah,0.375
liris,0.25
listrik,0.5
logis,0.5
loyal,0.5
loyalitas,0.5
luar biasa,0.2307692307692308
luas,0.21428571428571425
lucu sekali,0.5
lumayan,0.5
lumba-lumba,0.5
lunak,0.125
maaf,0.5
magnet,0.5
magnetit,0.5
mahakuasa,0.25
mahatahu,0.5
mahir,0.5
maju,0.25
makan,0.25
makan malam,0.125
makanan,0.3
makmur,0.5
maksimum,0.5
malaikat,0.5
mandat,0.25
mandi,0.16666666666666666
mandor,0.5
manfaat,0.25
manis,0.3333333333333333
manisan,0.5
manna,0.5
mantap,0.5
manusia super,0.5
manusiawi,0.5
mapan,0.25
marquis,0.5
marsekal,0.5
masa kanak-kanak,0.5
masa kejayaan,0.5
maskulin,0.5
masyarakat,0.25
matahari,0.5
matahari terbenam,0.5
matang,0.5
mayoritas,0.5
mazmur,0.5
medali,0.25
mediasi,0.5
medis,0.5
mediterania,0.5
megah,0.5
mekar,0.5
melanjutkan,0.125
melebihi,0.3333333333333333
melengkapi,0.25
melestarikan,0.3333333333333333
melihat,0.1
melimpah,0.5
melimpahkan,0.5
melindungi,0.5
meluncur,0.25
meluncurkan,0.5
memaafkan,0.5
memahami,0.3333333333333333
memancarkan,0.16666666666666666
memandu,0.5
memanen,0.5
memastikan,0.125
mematangkan,0.5
mematuk,0.5
membaca,0.25
membangkitkan,0.1
membangun,0.5
membantu,0.5
membarui lagi,0.5
membayar,0.5
membayar kembali,0.5
membebaskan,0.25
membela,0.5
membenamkan,0.5
membentengi,0.5
membentuk,0.16666666666666666
memberdayakan,0.5
memberi,0.375
memberikan,0.25
memberkati,0.5
membersihkan,0.16666666666666666
membina,0.5
membuat terkesan,0.5
membuat ulang,0.5
membuktikan,0.5
membumbui,0.25
memeluk,0.5
memenuhi,0.5
memenuhi syarat,0.3333333333333333
memeriahkan,0.5
memerintah,0.125
memikat hati,0.5
memilih,0.25
memiliki,0.25
memimpin,0.16666666666666666
meminta maaf,0.5
mempekerjakan,0.25
mempelai,0.5
mempelajari,0.5
memperbaiki,0.3333333333333333
mempercantik,0.5
memperingati,0.5
memperkaya,0.5
memperkuat,0.25
memperoleh,0.2
mempersiapkan,0.25
mempesona,0.3333333333333333
memproduksi,0.5
memuaskan,0.25
memudahkan,0.5
memuja,0.5
memuji,0.5
memukau,0.5
memuliakan,0.5
memulihkan,0.5
memungkinkan,0.5
memurnikan,0.5
menakjubkan,0.2
menambah,0.25
menanggung,0.5
menara,0.5
menari,0.5
menarik,0.20833333333333337
menasihati,0.5
menawan,0.5
menawarkan,0.25
mencerahkan,0.5
mencolok,0.5
mendahului,0.125
mendapatkan,0.375
mendarat,0.5
mendasar,0.5
mendayung,0.5
mendebarkan,0.5
mendeteksi,0.5
mendidik,0.5
menduga,0.5
mendukung,0.25
menebus,0.5
menegaskan,0.25
menegaskan kembali,0.5
menempa,0.5
menempati,0.5
menenangkan,0.3
menengahi,0.25
menerangi,0.5
menerima,0.3333333333333333
mengagumi,0.5
mengagungkan,0.5
mengajar,0.5
mengalir,0.16666666666666666
mengambil bagian,0.5
mengangkat,0.125
mengantar,0.5
menganugerahkan,0.5
mengatur,0.25
mengelola,0.25
mengembalikan lagi,0.5
mengembangkan,0.16666666666666666
mengenakan,0.5
mengepung,0.5
mengerti,0.5
menggabungkan,0.125
menggarisbawahi,0.25
menggelitik,0.5
menggemaskan,0.5
menggertakkan,0.5
menggolongkan,0.5
menghadiahkan,0.5
mengharapkan,0.16666666666666666
menghargai,0.5
menghasilkan,0.1
menghibur,0.5
menghidupkan,0.25
menghitung,0.0625
menghormati,0.5
mengilhami,0.5
mengimbangi,0.3333333333333333
menginginkan,0.5
menginstruksikan,0.5
mengisi kembali,0.5
mengolah,0.5
menguasai,0.5
menguatkan,0.5
mengubah,0.25
menguduskan,0.5
mengundang,0.5
mengunjungi,0.25
menguntungkan,0.5
menikmati,0.3333333333333333
meningkatkan,0.16666666666666666
meniru,0.125
menjaga,0.5
menjamin,0.3333333333333333
menjanjikan,0.5
menjelaskan,0.4
menonjol,0.25
menopang,0.25
menukarkan,0.5
menyambut,0.5
menyampaikan,0.25
menyanjung,0.5
menyanyi,0.5
menyarankan,0.25
menyaring,0.5
menyebarkan,0.125
menyederhanakan,0.5
menyediakan,0.3333333333333333
menyegarkan,0.5
menyelamatkan,0.25
menyelesaikan,0.2
menyelidiki,0.5
menyenangkan,0.5
menyeringai,0.5
menyesuaikan,0.16666666666666666
menyetujui,0.25
menyimpan,0.16666666666666666
menyimpulkan,0.125
menyinkronkan,0.5
menyiram,0.5
menyukai,0.5
menyumbang,0.5
meraih,0.5
merak,0.5
meramalkan,0.25
merangkul,0.5
merangsang,0.5
merapikan,0.5
merayakan,0.5
mercu suar,0.5
meredakan,0.5
merekonstruksi,0.5
meremajakan,0.5
merembes,0.5
merenovasi,0.5
merenungkan,0.16666666666666666
merevisi,0.5
meriah,0.25
meringankan,0.25
merombak,0.5
metropolitan,0.5
mewah,0.3
meyakinkan,0.25
mikroskopi,0.5
mimbar,0.25
minat,0.5
minta maaf,0.5
minuman,0.5
misionaris,0.5
mitra,0.5
model,0.5
moderator,0.5
modis,0.5
momentum,0.5
montok,0.25
moral,0.5
moralitas,0.5
mortir,0.5
motif,0.25
muda,0.25
mudah,0.25
mudah beradaptasi,0.5
mudah diingat,0.5
murni,0.375
musik,0.5
musikal,0.5
mutlak,0.5
nabi,0.5
nalar,0.5
naluriah,0.5
nasihat,0.3333333333333333
naskah,0.16666666666666666
naturalis,0.5
negosiasi,0.5
nektar,0.5
nenek,0.5
nenek moyang,0.25
niat baik,0.5
nikah,0.5
nirkabel,0.5
normalitas,0.5
nyali,0.5
nyaman,0.3333333333333333
nyanyian,0.5
nyanyian pujian,0.5
nyaring,0.25
nyata,0.16666666666666666
oasis,0.5
obat mujarab,0.5
obat pencahar,0.5
objektif,0.5
opsional,0.25
optimis,0.5
optimisme,0.5
orang desa,0.5
orang-orang terkenal,0.5
organik,0.5
organisasi,0.5
orgasme,0.5
orkestra,0.5
otak,0.3333333333333333
otorisasi,0.5
otoritas,0.5
pabrikan,0.5
pacaran,0.5
padang rumput,0.2
padat,0.125
paduan suara,0.5
pahat,0.5
pahlawan,0.5
pahlawan wanita,0.5
pak,0.5
paliatif,0.5
pandai berbicara,0.5
panduan,0.25
pangeran,0.5
pantas,0.25
pantomim,0.25
paprika,0.5
parietal,0.5
partisipasi,0.5
pasangan,0.2
pasien,0.5
pasti,0.125
paten,0.5
patriarkhal,0.5
patuh,0.25
patung,0.3333333333333333
paus,0.16666666666666666
pedalaman,0.16666666666666666
pejantan,0.5
pekerjaan,0.25
pelabuhan,0.25
pelajaran,0.5
pelampung,0.5
pelanggan,0.25
pelawak,0.25
pelega,0.5
pelindung,0.5
pelopor,0.5
peluang,0.25
pemahkotaan,0.5
pembaca,0.5
pembantu,0.25
pembaptisan,0.25
pembaru,0.5
pembaruan,0.5
pembebasan,0.375
pembela,0.25
pembelaan,0.5
pembenaran,0.25
pemberani,0.5
pemberdayaan,0.5
pembersihan,0.5
pembicara utama,0.5
pembimbing,0.25
pemenang,0.5
pemenang hadiah,0.5
pemenuhan,0.5
pemikir,0.5
pemimpin,0.5
pemujaan,0.5
pemukim,0.5
pemulihan,0.5
pemulihan nama baik,0.5
pemurnian,0.5
penampil,0.5
penanaman,0.16666666666666666
penangkal,0.5
penanya,0.5
penasihat,0.5
pencalonan,0.25
pencapaian,0.3333333333333333
pencarian,0.5
pencegahan,0.16666666666666666
pencerahan,0.5
penceramah,0.5
pendakian,0.5
pendamping,0.5
pendampingan,0.5
pendeta,0.2857142857142857
pendidikan,0.3333333333333333
penduduk,0.25
pendukung,0.3333333333333333
penebusan,0.5
penebusan dosa,0.25
penemu,0.5
penemuan,0.25
penengah,0.5
penentuan,0.5
penerangan,0.5
penerbangan,0.16666666666666666
penerimaan,0.125
pengagum,0.5
pengajar,0.5
pengalihan,0.5
pengampunan,0.5
pengantin,0.5
pengantin perempuan,0.5
pengarang,0.5
pengawal,0.25
pengawas,0.1
pengawet,0.5
pengekangan,0.5
pengelolaan,0.5
pengendara,0.5
pengetahuan,0.25
penggantian,0.25
penggemar,0.5
penggerak,0.5
penghargaan,0.5
penghiburan,0.25
penghormatan,0.5
penghuni,0.25
pengiriman,0.125
pengiring pengantin perempuan,0.5
pengisi daya,0.5
penglihatan,0.16666666666666666
penguasaan,0.5
penguatan,0.5
pengudusan,0.5
pengunjung,0.5
penikmat,0.5
peninggian,0.5
peningkatan,0.25
penjaga,0.3125
pentahbisan,0.5
penting,0.3333333333333333
pentingnya,0.5
penuh,0.14285714285714285
penuh arti,0.5
penuh bintang,0.5
penuh harapan,0.25
penuh kasih,0.5
penuh perhatian,0.5
penuh pertimbangan,0.5
penuh semangat,0.25
penulis,0.5
penutupan,0.5
penyair,0.25
penyataan,0.5
penyatuan,0.5
penyayang,0.5
penyelamatan,0.5
penyelesaian,0.5
penyewa,0.125
penyewaan,0.5
penyiasat,0.5
penyimpanan,0.16666666666666666
penyumbang,0.25
penyunatan,0.5
perada,0.5
peradaban,0.5
peradilan,0.5
perakitan,0.5
peramal,0.3333333333333333
perancang,0.5
perangsangan,0.5
perapian,0.16666666666666666
perawakan,0.25
perawan,0.5
perawat,0.5
perayaan,0.5
perbaikan,0.30000000000000004
percakapan,0.25
percaya,0.25
percaya diri,0.5
percintaan,0.5
perdamaian,0.5
perdebatan,0.25
perekam,0.5
perencanaan,0.5
perhatian,0.5
perhiasan,0.125
periang,0.5
perjalanan,0.25
perjamuan,0.5
perkawinan,0.5
perlindungan,0.16666666666666666
permata,0.25
permen,0.5
permintaan maaf,0.5
pernikahan,0.5
perombakan,0.5
persahabatan,0.3333333333333333
persamaan,0.25
persatuan,0.5
persaudaraan,0.3333333333333333
persaudaraan wanita,0.5
persediaan,0.16666666666666666
persemakmuran,0.5
persetujuan,0.3333333333333333
pertahanan,0.5
pertanggungjawaban,0.5
pertanian,0.16666666666666666
pertanyaan,0.3333333333333333
pertimbangan kembali,0.5
pertumbuhan,0.5
perunding,0.5
perusahaan,0.125
perwalian,0.5
perwira,0.5
pesenam,0.5
pesisir,0.16666666666666666
pesona,0.3333333333333333
pesta,0.5
peternakan,0.25
petualang,0.25
petualangan,0.5
petugas,0.5
petunjuk,0.125
phoenix,0.5
piala,0.25
pidato,0.3333333333333333
pijat,0.5
piknik,0.5
pil,0.5
pilih kasih,0.5
pilihan,0.25
pilot,0.16666666666666666
pita,0.16666666666666666
pleno,0.5
pohon,0.5
pohon salam,0.5
polisi,0.125
politik,0.25
polos,0.3333333333333333
pondok,0.125
popularitas,0.5
populasi,0.5
poros,0.25
portabel,0.5
potensi,0.25
potongan harga,0.5
praktek,0.25
prem,0.5
presisi,0.5
prestasi,0.5
prestise,0.5
primer,0.5
produksi,0.5
produktif,0.3333333333333333
produktifitas,0.5
produsen,0.5
profesi,0.5
profesional,0.5
profesor,0.5
progresif,0.5
promosi,0.5
prosedur,0.5
prosesi,0.5
prospek,0.5
pualam,0.5
puas,0.5
publik,0.5
pujian,0.5
puncak,0.125
putihnya,0.5
putri,0.5
radio,0.5
rahim,0.5
rahmat,0.5
raja,0.125
ramah,0.5
ramah tamah,0.5
ramping,0.5
rapi,0.375
rasa hormat,0.5
rasa ingin tahu,0.5
rasa manis,0.5
rasa syukur,0.5
rasional,0.5
rasul,0.5
reformasi,0.5
rehabilitasi,0.5
rekan,0.25
reklamasi,0.5
rekonsiliasi,0.5
rekonstruksi,0.5
rekreasi,0.5
rela,0.5
relaksasi,0.5
relevan,0.5
rendah hati,0.16666666666666666
renovasi,0.5
reporter,0.5
reproduksi,0.25
resistif,0.5
resmi,0.16666666666666666
responsif,0.5
restitusi,0.5
restoratif,0.5
reuni,0.5
revolusioner,0.5
riam,0.5
riang,0.5
ringkas,0.25
roadster,0.5
roh,0.5
romantis,0.5
romantisme,0.5
roti panggang,0.5
royalti,0.5
rubrik,0.5
rumah bermain,0.5
rumah tangga,0.5
rumus,0.5
rupawan,0.5
ruth,0.5
rutin,0.5
sadar,0.5
sah,0.3333333333333333
salam,0.5
saleh,0.5
saling,0.25
salut,0.5
sama,0.16666666666666666
sama sekali,0.125
samurai,0.5
sangat berharga,0.5
sangat gembira,0.5
sangat indah,0.5
sangat luas,0.5
sangat rapi,0.5
sanitasi,0.5
santai,0.125
santo,0.5
santun,0.5
saraf,0.5
sarapan,0.5
sarjana,0.16666666666666666
sarjana muda,0.5
satin,0.5
saudara,0.25
saudara laki-laki,0.5
sayang,0.5
sebaiknya,0.5
sebelumnya,0.125
sebenarnya,0.25
secara harmonis,0.5
secara kolektif,0.5
secara mencolok,0.5
secara mengejutkan,0.5
secara pantas,0.5
sedang,0.125
sedang belajar,0.5
sederhana,0.1
sedikit,0.125
segel,0.25
segera,0.1
sehat,0.375
seimbang,0.5
sekering,0.5
sekretariat,0.5
seks,0.25
sekutu,0.5
sela,0.5
selai,0.5
selalu,0.25
selingan,0.5
semangat,0.5
sembuh,0.3333333333333333
sempurna,0.5
senang,0.5
senang sekali,0.5
sendiri,0.5
seni,0.5
senioritas,0.5
sensasi,0.25
sensasional,0.5
sensual,0.25
sensualitas,0.5
sentimentil,0.5
senyum,0.5
sepak bola,0.25
sepakat,0.5
sepatutnya,0.5
sepenuh hati,0.5
sepenuhnya,0.16666666666666666
seperti bangsawan,0.5
seperti beludru,0.5
seperti malaikat,0.5
seragam,0.25
serempak,0.5
serikat,0.25
seru,0.5
serum,0.5
sesama,0.5
sesepuh,0.5
sesuai,0.35714285714285715
sesungguhnya,0.5
setia,0.5
setuju,0.375
siap,0.25
silsilah,0.25
simbolis,0.5
simetri,0.5
simetris,0.25
simfoni,0.5
simpati,0.5
simpatik,0.5
sinergis,0.5
singa,0.5
sinode,0.5
sipil,0.16666666666666666
skor,0.25
sobat,0.5
solvabilitas,0.5
sonar,0.5
sonata,0.5
sonet,0.5
sopan,0.5
sosial,0.25
spa,0.5
spaniel,0.5
spesial,0.5
spesies,0.5
sponsor,0.5
stabil,0.25
staccato,0.5
status,0.5
strategis,0.5
struktur,0.5
suara,0.16666666666666666
sublimasi,0.5
substantif,0.5
subur,0.125
suci,0.3333333333333333
suka berteman,0.5
suka damai,0.5
sukacita,0.5
sukarelawan,0.25
sulung,0.5
sumbangan,0.5
sumber daya,0.5
sumber hidup,0.5
sumber keuntungan,0.5
sumpah,0.375
sumsum,0.5
sungguh,0.5
sungguh-sungguh,0.5
sup krim,0.5
superstar,0.5
surat kabar,0.5
surga,0.5
surgawi,0.5
suri teladan,0.5
survei,0.25
sutra,0.5
taat,0.5
tabah,0.5
tabungan,0.5
tahan air,0.5
tahan api,0.5
tahan cuaca,0.5
tahan karat,0.5
tahan lama,0.5
tak ada taranya,0.5
tak bercacat,0.5
tak kenal takut,0.5
tak terbantahkan,0.25
tak terbatas,0.2
tak terhapuskan,0.5
tak terlukiskan,0.25
tak terpisahkan,0.25
tak terputus,0.5
tak tertandingi,0.5
takhta,0.5
taksi,0.25
tambahan,0.1
tangguh,0.5
tanpa cedera,0.5
tanpa pertumpahan darah,0.5
tante,0.5
tata krama,0.25
tawa,0.5
tawar-menawar,0.25
tegak lurus,0.25
teguh,0.25
teknologi,0.5
tekun,0.5
teladan,0.5
teliti,0.125
teluk kecil,0.5
teman,0.5
tempat,0.25
tempat berlindung,0.25
tempat bermain,0.5
tempat tidur,0.16666666666666666
tenaga kerja,0.5
tenang,0.28571428571428575
tengah,0.125
tentara,0.25
teoretis,0.5
tepat,0.5
tepat waktu,0.3333333333333333
tepuk,0.5
terakreditasi,0.5
teramat,0.25
terampil,0.25
terapeutik,0.5
terapi,0.5
terbaca,0.5
terbukti benar,0.5
terhibur,0.5
terhormat,0.5
terinspirasi,0.5
terjamin,0.5
terkemuka,0.3333333333333333
terkenal,0.42857142857142855
termasuk,0.5
terorganisir,0.5
terpelajar,0.25
terpenting,0.5
terpercaya,0.5
terpesona,0.125
terpilih,0.5
terpuji,0.5
tersebar luas,0.5
tersenyum,0.5
terserap,0.5
tersusun,0.5
tertarik,0.5
tertawa,0.5
tertawa kecil,0.5
tertib,0.5
tertinggi,0.5
terus mata,0.5
tetangga,0.5
tidak berbahaya,0.5
tidak bias,0.5
tidak bisa dihancurkan,0.5
tidak bisa dipecahkan,0.5
tidak dapat dicabut,0.5
tidak dapat direduksi,0.5
tidak dibatasi,0.5
tidak diragukan lagi,0.3333333333333333
tidak egois,0.5
tidak perlu dipertanyakan lagi,0.5
tidak terinfeksi,0.5
tidur sebentar,0.25
tindakan,0.25
tinggi,0.0833333333333333
tingkat,0.25
tinjauan ke masa depan,0.5
toko,0.16666666666666666
toko buku,0.25
toleran,0.5
toleransi,0.25
tradisional,0.5
transendensi,0.5
trigonometri,0.25
tugas,0.16666666666666666
tujuan,0.16666666666666666
tukang,0.3333333333333333
tukang panir,0.5
tukang sortir,0.5
tulang punggung,0.5
tulus,0.5
tumbuh,0.25
uang,0.125
uang tunai,0.5
ubin,0.16666666666666666
ucapan selamat,0.5
ucapan syukur,0.5
ulet,0.5
umum,0.16666666666666666
umur panjang,0.5
undangan,0.5
unggul,0.5
unik,0.5
upacara,0.125
upah,0.5
upaya,0.5
upeti,0.5
utama,0.5
utopis,0.5
utuh,0.5
vaksin,0.5
verifikasi,0.5
veteran,0.5
vikaris,0.5
visioner,0.5
vital,0.5
wali,0.25
walikota,0.5
wanita cantik,0.5
warga negara,0.5
warisan,0.1
wasit,0.125
waspada,0.375
wot,0.5
yang saling melengkapi,0.5
yg menerangkan,0.5
yg mungkin berubah,0.5
yg tak ada bandingannya,0.5
