word,small
sedap,-0.1
sedat,0.0
sedatif,0.25
sedeng,0.0
sederhana,0.32
sedih,0.1
sedu,0.06
sedu hati,0.13
sedunia,0.0
segak,-0.02
segan,0.04
segan-segan,-0.5
segar,-0.23
segeh,0.0
segera,0.0
sehat,0.0
sehat akal,0.0
sehat pikiran,0.0
sehati,0.0
seiras,-0.31
sejagat,-0.25
sejati,0.18
sejuk,0.3
sekarang,0.13
sekitar,0.25
seksi,0.0
sekunder,0.0
selain,0.0
selamat,0.28
selamba,-0.5
selangit,0.0
selayaknya,0.0
selekeh,0.13
selesa,0.31
selesai,0.0
selia,0.0
selingkuh,0.38
semangat,0.0
semarak,-0.25
semata-mata,0.0
sembada,0.13
sembarangan,-0.25
sembelit,0.0
semberono,0.06
sembrono,0.22
sememeh,0.0
sementara,0.25
sementung,0.0
semerbak,-0.13
semestinya,0.0
sempit akal,0.0
sempuras,0.0
sempurna,-0.07
senang,-0.26
senda,0.0
sendu,0.06
sengit,0.25
sengkek,0.22
sengsara,0.13
seni,-0.22
senil,-0.13
senior,0.0
senjang,0.13
sensasi,0.0
sensitif,0.06
sentiasa,0.0
sentimental,-0.13
senting,0.0
senyap,0.06
sepadan,0.0
sepatutnya,0.0
sepele,0.38
sepi,0.21
sepuas-puasnya,0.0
serakah,0.25
seram,0.19
serasi,0.0
serius,0.31
seronok,-0.14
serupa,-0.31
sesat,0.25
sesat akal,0.0
sesat pusat,0.0
sesuai,-0.03
setan,0.13
seteheng,0.0
setia,-0.09
setiawan,0.0
setuju,0.0
sewajarnya,0.0
sewal,0.0
sewot,0.0
sia-sia,0.02
siaga,0.0
sial,0.08
sibuk,0.0
silap,0.17
simbai,0.0
simbiosis,0.0
simpati,0.0
sinar,-0.25
sindiran,0.25
singkat tangan,0.0
sinis,0.21
sintetik,0.06
sirik,-0.38
sisa,0.13
sistematik,0.13
sistematis,0.0
siuman,0.0
sombong,0.3
someng,0.06
songar,-0.38
songong,0.0
sonor,0.0
sontok,0.13
sontoloyo,0.0
sopan,-0.13
sorot,-0.25
spastik,0.06
spekulatif,0.0
spontan,0.0
stabil,0.21
statis,0.0
steril,0.21
suam,-0.13
suang,-0.25
subordinat,0.0
subur,0.0
suci,-0.16
sudi,0.0
sugul,0.03
suka,-0.33
sukacita,-0.16
sukar,0.09
sukaria,-0.31
sukses,0.0
sulah,0.0
sulit,0.07
sulung,0.0
sumbang,0.0
sumir,0.13
sundal,0.13
sungguh,0.0
sungguh-sungguh,0.0
sungkawa,0.06
sunyi,-0.31
supel,-0.13
superfisial,0.0
superior,0.0
suram,0.05
susah,0.07
susah hati,0.0
susah payah,0.0
susila,0.0
syahda,-0.03
syahdu,0.0
syaitan,0.13
syak,0.0
syarif,0.0
syarifah,0.0
syarikat,0.0
taasub,0.0
taat,-0.13
tabah,0.0
tabah hati,0.0
tahan,0.25
tahan lasak,0.17
tahan sabar,-0.13
tahir,-0.19
tahniah,-0.25
tahu,0.0
tais,0.0
tajam,0.3
tajam mulut,0.0
takut,0.03
takut-takut,0.0
tamak,0.19
tamam,-0.13
tambahan,0.0
tambung,0.0
tampak,0.0
tampan,0.0
tandus,0.0
tangan panas,0.13
tangan terbuka,0.13
tangar,0.0
tangkai kering,0.0
tangkas,0.0
tanpa,0.0
tarikan,0.0
tawaduk,0.0
tebal jangat,0.0
tebal telinga,0.0
tegang,0.0
tegap,-0.08
tegar,0.03
tegar hati,0.0
tegar tengkuk,0.0
tegas,-0.31
teguh,0.27
teguk,0.0
tekak,0.0
teknis,0.0
tekun,0.0
telanjang,0.28
telaten,0.0
teledor,0.25
teliti,-0.04
tembok kering,0.0
tempang,0.0
temporer,-0.13
tenang,-0.34
tenat,0.0
tengak,0.0
tenggang hati,-0.25
tenggang rasa,-0.25
tengik,0.0
tengkarap,0.0
tentatif,0.25
tenteram,-0.17
tentu,0.0
teoretis,0.0
tepat,-0.06
tepok,0.0
terakhir,0.0
terala,0.25
terampil,0.0
terang,-0.11
terang-terangan,0.25
terangsang,-0.13
terapeutik,0.0
terapi,0.0
teratur,-0.34
terbahak-bahak,0.0
terbaik,0.0
terbayan,0.0
terbelakang,0.0
terbengkalai,0.0
terbuka,0.21
terbukti,0.0
terburai,0.0
terburu-buru,0.04
tercedera,0.0
tercemar,0.0
tercengang-cengang,0.0
tercinta,0.0
tercungap-cungap,0.0
terdapat,0.0
terdedah,0.02
terdekat,0.13
terdesak,0.06
terdiam,0.0
terengah-engah,0.0
terenyuh,0.0
tergesa-gesa,0.13
tergila-gila,-0.13
terharu,0.0
terhenti,0.0
terhormat,0.0
terhunus,0.0
terik,0.0
terinspirasi,0.0
terista,0.13
terjaga,0.13
terjamin,0.13
terkecuali,0.0
terkejut,0.0
terkelepai,0.06
terkelepek,0.06
terkemuka,0.0
terkenal,0.25
terkesan,-0.5
terkulai,0.06
terkutuk,0.24
terlalu,0.13
terlampau,0.06
terlindung,0.13
termengah-mengah,0.0
ternoda,0.0
terpaksa,0.13
terpaku,0.25
terpelajar,-0.13
terpelihara,0.25
terpencil,0.0
terpenting,0.0
terperinci,-0.08
terpesona,-0.25
terpilih,-0.13
terpisah,0.0
terpuji,-0.04
terputus-putus,0.13
tersayang,0.0
tersembunyi,0.28
tersenyum,-0.38
tersesat,0.0
tersipu-sipu,-0.25
tersirat,0.0
tertanggung,0.0
tertekan,0.13
tertentu,0.0
tertib,0.0
tertinggi,-0.25
teruk,0.04
terus terang,-0.31
terutama,0.0
tetap,0.18
tetap hati,0.0
tewas,0.0
tiada,0.0
tiba-tiba,0.0
tinggi,0.0
tipis,0.0
tiru,0.0
tiruan,0.02
tohor,0.17
toleran,0.0
tolol,0.31
tongong,0.0
tradisional,0.0
transnasional,0.0
trauma,0.0
trendi,0.0
tropika,0.0
tua,0.0
tuhan,0.0
tulen,0.19
tulus,-0.19
tumpul,0.0
tumpur,0.0
tunawisma,0.0
tunduk,0.0
tuntas,0.0
udi,0.0
udik,0.0
ugahari,0.25
uju,-0.38
ujud,-0.38
ulet,0.19
ulung,0.0
umuk,0.0
umum,0.33
unggul,0.0
unggulan,0.0
ungkal,0.0
universal,0.0
untung,0.0
urakan,-0.25
usai,0.0
usang,0.06
utama,-0.09
utas,0.0
utopia,0.38
utopis,0.38
utuh,-0.13
uzur,0.06
variabel,-0.13
virulen,0.0
vitriol,0.0
wafat,0.0
wagu,0.0
wahai,0.0
waham,0.0
wajar,-0.06
wajib,0.0
walang hati,0.13
wangi,-0.06
wanita,0.0
warak,0.0
waras,0.0
warna,0.0
waspada,0.0
werda,0.0
wujud,0.13
yakin,-0.25
zakiah,-0.13
zalim,0.2
Abu,0.0
Agak,0.0
Agustus,0.0
Amin,0.0
BENAR,0.0
Bagikan,0.0
Bangsawan tinggi,0.0
Berbuat curang,0.0
Bir,0.0
Birch,0.0
Brendi,0.0
Burung puyuh,0.0
Campuran,0.0
Cantik,0.0
Countess,0.0
Cuka Apel,0.0
Dewan,0.0
Direktur,0.0
Fajar,0.0
Gila,0.0
Gula,0.0
Himpunan,0.0
Hore,0.0
Ikuti,0.0
Injil,0.0
Iya,0.0
Kalkulator,0.0
Kapten,0.0
Katedral,0.0
Kecantikan,0.0
Kecelakaan kapal,0.0
Kejam,0.0
Kemuliaan,0.0
Kepala Sekolah,0.0
Komunis,0.0
Konvensi,0.0
Mandarin,0.0
Memesan,0.0
Monumen,0.0
Negro,0.0
Nikmati,0.0
POLISI,0.0
Palsu,0.0
Parade,-1.0
Pasifik,0.0
Pasokan,0.0
Pembenahan,0.0
Penghargaan,0.0
Penyihir,0.0
Perdana,0.0
Perlengkapan tulis,0.0
Perpustakaan,0.0
Pilih,-0.5
Polandia,0.0
Praktik,0.0
Presiden,0.0
Renaisans,0.0
Roh,0.0
Sage,0.0
Saya akan,0.0
Scotch,0.0
Sebagai pengganti,0.0
Sepakat,0.0
Sial,0.0
Sup,0.0
Tuan,-1.0
Tuhan,0.0
Tukang onar,0.0
Universitas,0.0
Yobel,0.0
abadi,0.0
abba,0.0
abnormal,0.0
abortus,0.0
abrasi,0.0
absen,0.0
abses,0.0
absolusi,0.0
absurd,0.0
abu,0.0
acar,0.0
accueil,0.0
adanya,0.0
adil,0.0
adonan,0.0
afirmasi,0.0
agak mabuk,0.0
agitasi,0.0
agresi,0.0
agresif,0.0
agresor,0.0
agung,0.0
ahli,0.0
ahli astronomi,0.0
ahli bahasa,0.0
ahli kimia,0.0
ahli nujum,0.0
aib,0.0
air kotor,0.0
air raksa,0.0
ajaib,0.0
akademi,0.0
akademik,0.0
akal,0.0
akan datang,0.0
akhirnya,0.0
akibat,0.0
akomodasi,0.0
akrab,0.0
akrobat,0.0
aktiva,0.0
akuntabel,0.0
akusatif,0.0
alamat,0.0
alarm,0.0
alasan,0.0
alegro,0.0
algojo,0.0
alimentasi,0.0
alkitabiah,0.0
alkoholisme,0.0
almarhum,0.0
aloha,0.0
amal,0.0
aman,0.0
amarah,0.0
amat,0.0
ambang,0.0
ambigu,0.0
ambisi,0.0
amfetamin,0.0
amnesia,0.0
amnesti,0.0
amoralitas,0.0
anak,0.0
anak anjing,0.0
anak bodoh,0.0
anak kucing,0.0
anak muda,0.0
anak perempuan,0.0
anak sapi,0.0
anak sungai,0.0
anak yatim,0.0
anakonda,0.0
anal,0.0
analis,0.0
anarki,0.0
anarkis,0.0
anarkisme,0.0
ancaman,0.0
andalan,0.0
aneh,0.1428571428571428
anggun,0.0
angin puyuh,0.0
angina,0.0
angka,0.0
angkuh,0.0
animasi,0.0
anomali,0.0
anonim,0.0
ansambel,0.0
antagonis,0.0
antagonisme,0.0
antar,0.0
anti peluru,0.0
antibiotik,0.0
antijamur,0.0
antik,0.0
antikristus,0.0
antipati,0.0
antiseptik,0.0
antisosial,0.0
antitesis,0.0
antraks,0.0
antusiasme,0.0
anugerah,0.0
anumerta,0.0
apache,0.0
apak,0.0
apati,0.0
apatis,0.0
api,0.0
api penyucian,0.0
apresiasi,0.0
argumen,0.0
argumentatif,0.0
aristokrasi,0.0
arkeologi,0.0
armada,0.0
arogan,0.0
aroma,0.0
arsenik,0.0
artikulasi,0.0
artileri,0.0
artis,0.0
artistik,0.0
asam,0.0
asap,0.0
asing,0.0
aspirasi,0.0
astronaut,0.0
asusila,0.0
atas,0.0
ateisme,0.0
aterosklerosis,0.0
atlet,0.0
atletis,0.0
atom,0.0
atrophia,0.0
aura,0.0
autentik,0.0
autopsi,0.0
avatar,0.0
awas,0.0
ay,0.0
babak belur,0.0
babi,0.0
babon,0.0
badai,0.0
badut,0.0
bagal,0.0
bagus,0.0
bagus sekali,0.0
bahagia,0.0
bahaya,0.0
bahenol,0.0
bahkan,0.0
bahu,0.0
baik,0.0
bajak laut,0.0
bajingan,0.0
baju zirah,0.0
bakat,0.0
bakteri,0.0
bal,0.0
bala bantuan,0.0
balas,0.0
balet,0.0
balok,0.0
balsem,-0.5
banci,0.0
bandel,0.0
bandit,0.0
bang,0.0
banger,0.0
bangga,0.0
bangkai,0.0
bangkrut,0.0
bangku,0.0
bangsawan,0.0
bangunan,0.0
banshee,0.0
bantal,0.0
bantalan,0.0
bantuan,0.0
banyak,0.0
baptisan,0.0
barang,-0.3333333333333333
barang selundupan,0.0
barbar,0.0
barbarisme,0.0
barikade,0.0
baris,0.0
basah,0.0
basi,0.0
batak,0.0
batas,0.0
baterai,0.0
batu,-0.3333333333333333
batu delima,0.0
batu sandungan,0.0
batu tulis,0.0
batuan dasar,0.0
batuk,0.0
bau,0.0
bawaan,0.0
bawah,0.0
bawahan,0.0
bayi,0.0
bayonet,0.0
beasiswa,0.0
beban,0.0
bebas,0.0
begitu banyak,0.0
begitu saja,0.0
bejat,0.0
bekam,0.0
bekas,0.0
bekas luka,0.0
bekerja,0.0
bekerja keras,0.0
bekerja sama,0.0
belahan jiwa,0.0
belajar,0.0
belakang,0.0
belalang,0.0
belanja,0.0
belas kasihan,0.0
belasungkawa,0.0
belati,0.0
belatung,0.0
belenggu,0.0
belerang,0.0
belitan,0.0
beludru,0.0
belum dewasa,0.0
belum dibayar,0.0
belum dicuci,0.0
belum lahir,0.0
belum selesai,0.0
belum tahu,0.0
benar,0.0
bencana,0.0
benci,0.0
bendera,0.0
bengkak,0.0
benteng,-0.1666666666666666
benteng pertahanan,0.0
bentrok,0.0
bentrokan,0.0
bepergian,0.0
beracun,0.0
beradab,0.0
berafiliasi,0.0
beragam,-0.3333333333333333
berair,0.0
berakar,0.0
berakhir,0.0
berani,0.0
berantakan,0.0
berat,0.125
berawa,0.0
berbahaya,0.0
berbakat,0.0
berbaring,0.0
berbaris,0.0
berbau,0.0
berbeda,0.0
berbicara,0.0
berbisa,0.0
berbohong,0.0
berbuat dosa,0.0
berbuat salah,0.0
berbudi luhur,0.0
berbulu,0.0
berbulu halus,0.0
berbunga-bunga,0.0
bercanda,0.0
berceloteh,0.0
bercinta,0.0
bercita-cita,0.0
berdarah,0.0
berdarah murni,0.0
berdebar,0.0
berdengung,-0.5
berdenyut,0.0
berderit,0.0
berdoa,0.0
berduka,0.0
berduri,0.0
berebut,0.0
berenang,0.0
bergabung,0.0
bergairah,0.0
bergantung,-0.3333333333333333
bergaya modern,0.0
bergejolak,0.0
bergelut,0.0
bergembira sekali,0.0
bergerak,0.0
bergizi,0.0
bergolak,0.0
bergumam,0.0
berguna,0.0
berhantu,0.0
berharga,0.0
berhasil,0.0
berhasrat,0.0
berhenti,0.0
berhias,0.0
berhuruf,0.0
berimprovisasi,0.0
berinovasi,0.0
berirama,0.0
berisik,0.0
berisiko,0.0
berita kematian,0.0
berjaya,0.0
berjongkok,0.0
berjuang,0.0
berjudi,0.0
berjumbai,0.0
berkah,0.0
berkampanye,0.0
berkarat,0.0
berkecil hati,0.0
berkedut,0.0
berkelahi,0.0
"berkeliaran, menyimpang",0.0
berkelok-kelok,0.0
berkembang,0.0
berkenaan dengan perang,0.0
berkeropeng,0.0
berkhayal,0.0
berkilau,0.0
berkilauan,0.0
berkomitmen,-0.5
berkubang,0.0
berkurang,0.0
berlabuh,0.0
berlangganan,0.0
berlangsung mudah,0.0
berlapis,0.0
berlawanan,0.0
berlebihan,0.0
berlemak,0.0
berlendir,0.0
berlian,0.0
berlimpah,0.0
berlumpur,0.0
bermanfaat,0.0
bermartabat,0.0
bermentega,0.0
bermuka dua,0.0
bermuka masam,0.0
bermusuhan,0.0
bernilai,0.0
berotot,0.0
berpelukan,0.0
berpendar,0.0
berpendidikan,0.0
berpengalaman,0.0
berpengaruh,0.0
berperang,0.0
berprasangka,0.0
berpura-pura,0.0
berputus asa,0.0
bersahaja,0.0
bersakit,0.0
bersalah,0.0
bersangkutan,0.0
bersarang,0.0
bersedih,0.0
bersekongkol,0.0
bersekutu,0.0
bersemangat,0.0
bersenang-senang,0.0
bersenda gurau,0.0
bersenjata,-1.0
berseri,0.0
berseri-seri,0.0
bersifat membatasi,0.0
bersifat mendidik,0.0
bersih,0.0
bersin,0.0
bersinar,0.0
bersisik,0.0
bersorak,0.0
bersuka cita,0.0
bersuka ria,0.0
bersumpah,0.0
bersyukur,0.0
bertahan,0.0
bertahan hidup,0.0
bertakhyul,0.0
bertanggung jawab,0.0
bertarung,0.0
bertekad,0.0
bertele-tele,0.0
berteman,0.0
bertengkar,0.0
bertentangan,0.0
berteriak,0.0
berterima kasih,0.0
berterimakasih,0.0
bertunangan,0.0
berubah warna,0.0
berubah-ubah,0.0
berukuran kecil,0.0
berulang,0.0
beruntung,0.0
berusaha keras,0.0
berwibawa,0.0
besar,0.0
besi,-0.5
biadab,0.0
biara,-0.25
biarawan,0.0
biarawati,0.0
bias,0.0
biasa,0.0
biasa-biasa saja,0.0
biaya,0.0
biaya tambahan,0.0
bicara,0.0
bidaah,0.0
bidak,0.0
bidan,-1.0
bijak,0.0
bijaksana,0.0
bikinan,0.0
bimbang,0.0
binar,0.0
binasa,0.0
binatang buas,0.0
bingung,0.0
bintang,0.0
bintik,0.0
biopsi,0.0
birokrasi,0.0
birokrat,0.0
biru,0.0
bisa dipertahankan,0.0
bisa salah,0.0
bisa ular,0.0
blokade,0.0
bobot,-1.0
bobrok,0.0
bocor,0.0
bocoran,0.0
bodoh,0.0
bohong,0.0
bola api,0.0
bola basket,0.0
bom,0.0
bonne,0.0
bonus,0.0
bordil,0.0
boros,-0.6666666666666666
brigade,0.0
brokat,0.0
brutal,0.0
bruto,0.0
buaian,0.0
buas,0.0
budak,0.0
budaya,0.0
buih,0.0
bujukan,0.0
bukan kepalang,0.0
buket,0.0
buku harian,0.0
buku panduan,0.0
bulan madu,0.0
bulat,0.0
buldog,0.0
bulu,0.0
bulu babi,0.0
bulu domba,0.0
bulu mata,0.0
bunga,0.0
bunga pala,0.0
bungkam,0.0
bunuh diri,0.0
bupati,0.0
buram,0.0
buritan,0.0
buronan,0.0
buruk,0.0
buruk sekali,0.0
burung bangkai,0.0
burung beo,0.0
burung raptor,0.0
busuk,0.0
buta,0.0
buta huruf,0.0
butir,0.0
cabang,0.0
cabul,0.0
cacat,0.0
cacian,0.0
cacing,0.0
cad,0.0
cahaya,0.0
cahaya bintang,0.0
cahaya matahari,0.0
cahaya redup,0.0
cakar,0.0
cakrawala,0.0
calon,0.0
camar,0.0
cambuk,0.0
campak,0.0
campur aduk,0.0
candaan,0.0
candu,0.0
canggih,0.0
cangkir,-0.5
cantik,0.0
cedera,0.0
cekikikan,0.0
cekung,0.0
celah,0.0
cemas,0.0
cemberut,0.0
cemburu,0.0
cemerlang,0.0
cemooh,0.0
cenderung,0.0
cepat,0.0
cerah,0.0
cercaan,0.0
cerdas,0.0
cerdik,0.0
cerewet,0.0
ceri,0.0
ceria,0.0
ceroboh,0.0
cess,0.0
cinta,0.0
ciuman,0.0
cocok,-0.25
cokelat,0.0
coklat kekuningan,0.0
contoh,0.0
crescendo,0.0
cucu,0.0
cukup,0.0
curang,0.0
curiga,0.0
dada,0.0
daemon,0.0
daerah kantong,0.0
daerah kumuh,0.0
daftar periksa,0.0
dahak,0.0
dakwaan,0.0
dalam hal,0.0
dalil,0.0
dangkal,0.0
dapat diakses,0.0
dapat diandalkan,0.0
dapat dibuktikan,0.0
dapat dicapai,0.0
dapat dikreditkan,0.0
dapat dinavigasi,0.0
dapat dipasarkan,0.0
dapat disembuhkan,0.0
dapat diterima,0.0
dapat ditindaklanjuti,0.0
dara,0.0
daratan rendah,0.0
darurat,0.0
dasar,0.0
daya hidup,0.0
daya konduksi,0.0
daya tahan,0.0
daya tarik,0.0
debu,0.0
dedikasi,0.0
definitif,0.0
defisit,0.0
deflasi,0.0
degradasi,0.0
deklinasi,0.0
dekrit,0.0
demam,0.0
demensia,0.0
demokrasi,0.0
demonstratif,0.0
dendam,0.0
dengan buruk,0.0
dengan dingin,0.0
dengan disabilitas,0.0
dengan enggan,0.0
dengan hati-hati,0.0
dengan kejam,0.0
dengan kekerasan,0.0
dengan ketakutan,0.0
dengan kuat,0.0
dengan lalai,0.0
dengan lemah,0.0
dengan menyedihkan,0.0
dengan murah hati,0.0
dengan pahit,0.0
dengan rendah hati,0.0
dengan santai,0.0
dengan sedih,0.0
dengan senang hati,0.0
dengan sia-sia,0.0
dengan tegas,0.0
dengung,-0.5
depan,0.0
deportasi,0.0
depresi,0.0
depresiasi,0.0
depresif,0.0
derajat,0.0
dering,0.0
derita,0.0
dermawan,0.0
desersi,0.0
desinfeksi,0.0
desis,0.0
deskriptif,0.0
despotisme,0.0
destruktif,0.0
detasemen,0.0
deteksi,0.0
devolusi,0.0
di depan,0.0
di luar hukum,0.0
diabaikan,0.0
diagnosa,0.0
diam,0.0
diampuni,0.0
dibakar,0.0
dibatasi,0.0
dibayar lebih,0.0
dibenarkan,0.0
diberikan,0.0
diberkahi,0.0
diberkati,0.0
dibom,0.0
dibuang,0.0
dibudidayakan,0.0
dicatat,0.0
dicuri,0.0
didiskualifikasi,0.0
didukung,0.0
diet,0.0
digagalkan,0.0
digelapkan,0.0
dihabiskan,0.0
dihukum,0.0
diinginkan,0.0
dikalahkan,0.0
dikenakan,0.0
dikenakan biaya,0.0
dikenali,0.0
dikonfirmasi,0.0
dikontrak,0.0
dikreditkan,0.0
diktator,0.0
diktatoris,0.0
dikutuk,0.0
dilarang,0.0
dilegalkan,0.0
dilemahkan,0.0
dilenyapkan,0.0
dilucuti,0.0
dimanifestasikan,0.0
dimulainya kembali,0.0
dimutilasi,0.0
dingin,0.1428571428571428
dipakai,0.0
dipaksa,0.0
dipalsukan,0.0
dipenjara,0.0
diperbolehkan,0.0
diperbudak,0.0
diperdebatkan,0.0
diperingatkan sebelumnya,0.0
diperoleh,0.0
diperparah,0.0
dipertanyakan,0.0
diplomasi,0.0
diplomatik,0.0
dipoles,0.0
dipopulerkan,0.0
dipraktekkan,0.0
dipuji,0.0
dirajam,0.0
diramalkan,0.0
direbut,0.0
diremajakan,0.0
direncanakan,0.0
dirusak,0.0
disabilitas,0.0
disebutkan di atas,0.0
disengaja,-0.25
disentri,0.0
disesalkan,0.0
disimpan,0.0
disinformasi,0.0
disiplin,0.0
diskresi,0.0
diskriminasi,0.0
diskriminatif,0.0
diskualifikasi,0.0
diskusi,0.0
disonansi,0.0
distilasi,0.0
distorsi,0.0
disusutkan,0.0
ditahbiskan,0.0
ditandai,0.0
ditangkap basah,0.0
ditelantarkan,0.0
ditemukan,0.0
diterima,0.0
ditinggalkan,0.0
ditingkatkan,0.0
ditipu,0.0
ditiru,0.0
ditolak,0.0
dituduh,0.0
ditumbuhi,0.0
diukur,0.0
diverifikasi,0.0
divestasi,0.0
diwakili,0.0
dogmatis,0.0
dokter,0.0
domba,0.0
dominan,0.0
dominasi,0.0
dorongan,-0.1428571428571428
dosa,0.0
douche,0.0
doyan,0.0
drainase,0.0
dua bahasa,0.0
duet,0.0
duka,0.0
dukun,0.0
duniawi,0.0
dupa,0.0
duri,0.0
durian runtuh,0.0
dusta,0.0
duta besar,0.0
efektif,0.0
efisien,0.0
efisiensi,0.0
egois,0.0
egoisme,0.0
ejaan,0.0
ejakulasi,0.0
ejekan,0.0
ek,0.0
eksaserbasi,0.0
eksekusi,0.0
eksotik,0.0
ekspedisi,0.0
ekspektasi,0.0
eksplosif,0.0
ekstasi,0.0
ekstremitas,0.0
ekuitas,0.0
elaborasi,0.0
eliminasi,0.0
elite,0.0
emansipasi,0.0
emas,0.0
embargo,0.0
emboli,0.0
emeritus,0.0
emir,0.0
empati,0.0
empedu,0.0
encok,0.0
encore,0.0
endemis,0.0
energik,0.0
enggan,0.0
engkol,0.0
ensiklopedi,0.0
ephemeris,0.0
epidemi,0.0
epik,0.0
epilepsi,0.0
erosi,0.0
erotis,-1.0
estetika,0.0
estetis,0.0
etika,0.0
etis,0.0
eutanasia,0.0
evakuasi,0.0
evolusi,0.0
fakta,0.0
fakultas,0.0
fana,0.0
fanatik,0.0
fantastis,0.0
farmasi,0.0
fasih,-0.5
fasik,0.0
fatal,0.0
favorit,0.0
feodal,0.0
feodalisme,0.0
festival,0.0
filibuster,0.0
filsuf,0.0
firasat,0.0
fisika,0.0
fisiologi,0.0
fitnah,0.0
fitting,0.0
fitur,0.0
fleksibilitas,0.0
flu,0.0
fluktuasi,0.0
fokus,0.0
fonetis,0.0
formatif,0.0
frustrasi,0.0
fusi,0.0
gadis,0.0
gaduh,0.0
gagah,0.0
gagal,0.0
gagasan,0.0
gaib,-0.2
gairah,0.0
gaji,0.0
gambar yg tak berarti,0.0
ganas,0.0
gang,0.0
gangguan,0.0
ganja,0.0
ganti rugi,-0.25
gantung,0.0
garang,0.0
garing,0.0
garis,0.0
garnisun,0.0
gawang,0.0
gegabah,0.0
gegar,0.0
gejala,0.0
gelandangan,0.0
gelisah,0.0
gembala,0.0
gembira,0.0
gemetar,0.0
gemetaran,0.0
gempa bumi,0.0
gemuk,0.0
gemuruh,0.0
gencatan senjata,0.0
gendut,0.0
genting,0.0
gerah,0.0
gereja,0.0
geriatrik,0.0
gerilya,0.0
germo,0.0
gerombolan,0.0
gertakan,0.0
getah,0.0
getaran,0.0
ghetto,0.0
giat,0.0
gigi,0.0
gigih,0.0
gila,0.0
giliran,0.0
gipsi,0.0
glasial,0.0
goblin,0.0
godaan,0.0
gonorea,0.0
gorila,0.0
gosip,0.0
goyah,0.0
granat,0.0
grizzly,0.0
grogi,0.0
gubernur,0.0
gubuk,0.0
gudang,0.0
gugatan,0.0
guillotine,0.0
gulat,0.0
gumpal,0.0
gumpalan,0.0
gunung berapi,0.0
gurih,0.0
guru,0.0
gurun,0.0
habitat,0.0
hadiah,0.0
haid,0.0
hak lebih tinggi,0.0
halangan,0.0
halter,0.0
halus,0.0
halusinasi,0.0
hama,0.0
hambar,0.0
hampa,0.0
hampir mati,0.0
hampir tidak,0.0
hancur,0.0
hantu,0.0
hanya sedikit,0.0
harapan,0.0
harga diri,0.0
hari libur,0.0
hari ulang tahun,0.0
harmoni,0.0
harry,0.0
harta benda,0.0
harta karun,0.0
harum,0.0
hash,0.0
hasil,0.0
hasil karya,0.0
hasutan,0.0
hati nurani,0.0
hati-hati,0.0
haus,0.0
haus darah,0.0
hawar,0.0
hebat,-0.25
hedonisme,-1.0
helm,0.0
hemat,0.0
heran,0.0
heroik,0.0
heroin,0.0
herpes,0.0
hiasan,-0.3333333333333333
hiburan,0.0
hidrosefalus,0.0
hidup,-0.3333333333333333
hidup bersama,0.0
higienis,0.0
hijau,0.0
hijau abadi,0.0
hilang,0.0
hina,0.0
hiperbola,0.0
hippie,0.0
hiruk pikuk,0.0
hiruk-pikuk,0.0
histeri,0.0
histeris,0.0
hiu,0.0
hobi,0.0
homologi,0.0
hormat,0.0
hubungan,-0.25
huff,0.0
hujan es,0.5
hukum,0.0
hukuman,0.0
hukuman penjara,0.0
huuu,0.0
iblis,0.0
ibu,-1.0
idealisme,0.0
idola,0.0
igauan,0.0
ilmiah,0.0
ilmuwan,0.0
ilusi,0.0
imajinatif,0.0
imamat,0.0
imitasi,0.0
impoten,0.0
imut,0.0
inaugurasi,0.0
indah,0.0
indah sekali,0.0
individualitas,0.0
indoktrinasi,0.0
infark,0.0
infeksi,0.0
infiltrasi,-1.0
inflasi,0.0
influensa,0.0
informasi,0.0
ingin,0.0
ingin sekali,0.0
ingin tahu,0.0
inklusif,0.0
inkonstitusionil,0.0
inovasi,0.0
inses,0.0
inspektur,0.0
inspirasi,0.0
instrumental,0.0
integritas,0.0
intelek,0.0
intelektual,0.0
intelijen,0.0
intens,-1.0
intervensi,-1.0
inti,0.0
intim,0.0
intimidasi,0.0
intisari,0.0
intoleran,0.0
intoleransi,0.0
intonasi,0.0
intrik,0.0
intrusi,0.0
intuisi,0.0
intuitif,0.0
invasi,0.0
inventif,0.0
irama,0.0
irasional,0.0
irasionalitas,0.0
iri,0.0
iringan,0.0
isi,0.0
isi perut,0.0
isolasi,0.0
istimewa,0.0
istirahat,0.0
isu,0.0
izin,0.0
jackpot,0.0
jahat,0.0
jalan buntu,0.0
jalang,0.0
jaminan,0.0
jamu,0.0
jamur,0.0
janda,0.0
jangkar,0.0
janji,0.0
jantan,0.0
jarang,0.0
jargon,0.0
jarum,0.0
jasmani,-0.3333333333333333
jatuh,0.0
jatuh cinta,0.0
jatuh terjerambab,0.0
jauh,0.0
jelaga,0.0
jelas,0.0
jelasnya,0.0
jelatang,0.0
jelek,0.0
jembalang,0.0
jenakawan,0.0
jenis,0.0
jenius,0.0
jenuh,0.0
jerat,0.0
jerawat,0.0
jijik,0.0
jilbab,0.0
jimat,0.0
jinak,0.0
john,0.0
jompo,0.0
jornada,0.0
juara,0.0
judul,0.0
jujur,0.0
junta,0.0
jurang,0.0
juru sita,0.0
kabar angin,0.0
kabinet,0.0
kabur,0.0
kabut,0.0
kacau,0.0
kafe,0.0
kafir,0.0
kain,0.0
kaku,0.0
kakus,0.0
