word,big
cendala,-1.0
cendekia,-0.4
cenderung,-0.2
cengang,-0.3
cengeng,-0.8
cengger,-0.6
cengkedi,-0.8
cengkeram,-0.5
cengkerama,-0.4
cengung,-0.6
centang,-1.0
cepol,-0.8
cerabah,-1.0
cerabih,-0.8
ceracam,-0.8
ceracau,-0.8
cerai,-0.8
cerai-berai,-1.0
cerca,-0.8
cercaan,-0.9
cercah,-0.5
cerewet,-1.0
cerita,-0.4
cerita anak,-0.4
cerita burung,-1.0
cerita khayal,-0.4
cerita rekaan,-0.8
ceriwis,-0.8
cerna,-1.0
ceroboh,-1.0
ceronggah,-0.8
ceruk,-0.6
cerup,-0.6
cess,-1.0
cetek,-0.6
cetera,-0.8
cetus,-0.2
cetusan,-0.2
cibir,-1.0
cicik,-0.8
cikun,-1.0
cilok,-0.6
cimeng,-0.6
cincong,-1.0
cingangah,-0.8
ciplak,-0.6
cirit,-1.0
ciut,-0.6
claim,-0.6
classy,-0.4
close,-0.4
closed,-0.6
cobaan,-1.0
cocor,-0.6
coklat kekuningan,-1.0
colak-caling,-1.0
coleng,-0.8
colok,-0.3
colong,-1.0
comberan,-0.8
comblang,-1.0
comeback,-0.4
comot,-0.8
compeng,-0.8
compes,-0.8
condong,-1.0
congek,-0.6
congkak,-0.6
congkel,-0.8
congor,-0.6
conteng,-0.6
contoh,-0.25
coplok,-0.6
copot,-0.3
coreng moreng,-0.8
corengmoreng,-0.8
cotok,-0.6
crash,-0.8
cry,-0.6
cuai,-0.8
cuak,-0.8
cuat,-0.3
cubit,-0.6
cuca,-0.6
cucok,-0.2
cucuk,-0.6
cucup,-0.6
cucut,-0.6
cuek,-0.5
cuekin,-0.6
cuka belanda,-1.0
cuka jawa,-1.0
cukup,-0.5
cukupan,-0.6
cuma,-0.6
cumbu,-0.6
cumbuan,-0.6
cunam,-0.6
cupet,-1.0
cupul,-1.0
cura,-0.6
curang,-1.0
curat,-0.2
curcol,-0.6
curhat,-0.3
curi,-1.0
curiga,-0.43333333333333335
curna,-1.0
curu,-0.6
cutel,-0.8
dabih,-0.6
dada,-0.25
dadah,-0.8
daemon,-1.0
daerah kantong,-1.0
daerah kumuh,-1.0
daftar,-0.3
daging tumbuh,-0.8
dah,-0.6
dahak,-1.0
dahh,-0.6
dahiat,-1.0
dahlah,-0.6
dahsyat,-0.5
daif,-0.6
daing,-0.8
dajal,-1.0
dakap,-0.6
daki,-0.8
dakwaan,-0.6666666666666666
dalal,-0.6
dalalah,-1.0
dalam hal,-1.0
dalem,-0.4
dalih,-0.8
dalil,-0.3
dam,-0.6
dampak,-0.6
damprat,-0.8
dampratan,-1.0
dangkal,-0.6
dangkap,-0.6
dangkar,-0.8
dangkung,-0.6
danyang,-0.8
dapat ditindaklanjuti,-1.0
dapra,-0.6
dara,-1.0
darah dingin,-0.8
daras,-1.0
darat,-0.3
daratan rendah,-1.0
dari,-0.6
darurat,-0.6
data,-0.6
datang,-0.8
datang hati,-1.0
datuk,-0.8
daya muat,-0.4
daya serap,-0.4
daya tampung,-0.4
daya upaya,-0.4
death,-0.6
debar,-0.3
debil,-1.0
debu,-0.8
dedak,-0.6
dedemit,-0.8
defekasi,-1.0
defisit,-0.8
deflasi,-1.0
degil,-1.0
degradasi,-1.0
degub,-0.3
dekaden,-1.0
dekadensi,-1.0
dekap,-0.4
dekat,-0.4
dekil,-1.0
deklarasi,-0.6
deklinasi,-1.0
dekrit,-0.5
delay,-0.6
delegasi,-0.8
delete,-0.6
demam,-0.5
demek,-0.8
demensia,-1.0
demo,-0.6
demon,-0.6
demonstrasi,-0.6
dempet,-0.6
denai,-0.8
dendam,-1.0
dendeng,-0.8
dengan buruk,-1.0
dengan dingin,-1.0
dengan disabilitas,-1.0
dengan enggan,-0.5
dengan kejam,-1.0
dengan kekerasan,-1.0
dengan ketakutan,-1.0
dengan lalai,-1.0
dengan lemah,-1.0
dengan menyedihkan,-1.0
dengan pahit,-1.0
dengan sedih,-1.0
dengan sia-sia,-1.0
denger,-0.6
dengki,-1.0
dengkik,-0.8
dengkul,-0.6
dengkur,-0.6
dengu,-0.6
dengung,-0.55
dengus,-0.6
dengut,-0.6
depak,-0.6
deportasi,-1.0
depresi,-0.9
depresiasi,-1.0
depresif,-1.0
deraan,-1.0
derai,-0.6
deras,-0.3
derek,-1.0
deriji,-0.8
dering,-0.55
derita,-1.0
deru,-0.6
derum,-0.8
desah,-0.6
desak,-0.4
desas-desus,-1.0
desau,-0.6
desersi,-0.8
desir,-0.4
desis,-1.0
deskripsi,-0.8
despotisme,-1.0
destar,-0.8
destruktif,-1.0
detak,-0.6
detasemen,-1.0
detektif,-0.6
devolusi,-1.0
dewan,-0.6
di luar hukum,-1.0
dia,-0.6
diabaikan,-0.5
diagnosa,-1.0
diajarin,-0.6
dialog,-0.3
diancurin,-0.6
diapain,-0.6
diare,-0.8
dibakar,-1.0
dibales,-0.6
dibalik,-0.6
dibatasi,-1.0
dibayar lebih,-1.0
dibeliin,-0.2
diblock,-0.8
dibom,-1.0
dibuang,-0.55
dibully,-1.0
dicuri,-1.0
didih,-0.8
didiskualifikasi,-1.0
diduain,-0.6
die,-0.8
diem,-0.3
diet,-0.3
digagalkan,-1.0
digantung,-0.6
digelapkan,-1.0
diginiin,-0.6
digituin,-0.4
digresi,-0.8
dihabiskan,-1.0
dihukum,-1.0
dikalahkan,-1.0
dikangenin,-0.4
dikatain,-0.6
dikenakan,-1.0
dikenakan biaya,-1.0
diketawain,-0.8
dikira,-0.6
dikit,-0.8
dikontrak,-1.0
diktator,-1.0
diktatoris,-1.0
dikutuk,-1.0
dilarang,-0.8
dilema,-0.6
dilemahkan,-1.0
dilenyapkan,-1.0
diliatin,-0.6
dilucuti,-1.0
dilupain,-0.8
dimakan,-0.4
dimarahin,-1.0
dimutilasi,-1.0
dina,-1.0
dinasti,-0.6
dinistain,-0.8
dipakai,-1.0
dipaksa,-0.9
dipalsukan,-0.5
dipamerin,-0.6
dipanggil,-0.2
dipenjara,-1.0
diperbudak,-1.0
diperdebatkan,-0.5
diperingatkan sebelumnya,-1.0
diperparah,-1.0
dipertanyakan,-1.0
dirajam,-1.0
direbut,-1.0
direksi,-0.6
direncanakan,-1.0
diri,-0.2
dirimu,-0.2
dirusak,-1.0
disabilitas,-1.0
disakiti,-1.0
disalahin,-0.6
disentri,-1.0
diserang,-0.8
disesalkan,-1.0
disimilaritas,-0.8
disimpan,-0.5
disinformasi,-1.0
disiplin,-0.5
diskredit,-0.8
diskrepansi,-0.6
diskriminasi,-1.0
diskriminatif,-1.0
diskualifikasi,-1.0
disonansi,-1.0
disparitas,-0.8
distingsi,-0.8
distorsi,-0.9
disuruh,-0.4
disusutkan,-1.0
ditangkap basah,-1.0
ditelantarkan,-1.0
ditidurin,-0.8
ditinggal,-0.8
ditinggalkan,-1.0
ditipu,-1.0
ditiru,-1.0
ditolak,-0.9
dituduh,-1.0
ditumbuhi,-1.0
diusir,-0.8
divergensi,-0.8
divestasi,-1.0
dobel,-0.6
dobrak,-0.4
dogma,-0.6
dogmatis,-0.25
dogol,-1.0
doh,-0.8
doi,-0.6
domba,-0.3
dominan,-0.4666666666666666
domot,-1.0
dompleng,-0.6
dongkel,-0.6
dongkol,-0.8
dongok,-1.0
dosa,-0.9
douche,-1.0
down,-0.6
doyan,-1.0
drainase,-1.0
drama,-0.8
drama duka,-0.8
draw,-0.6
drop,-0.6
dua,-0.3
dua kali,-0.6
duaja,-0.6
duduk perut,-0.6
duel,-0.8
dugal,-1.0
duh,-0.8
duka,-0.6666666666666666
dukacarita,-0.8
dukacita,-0.6
dukun,-0.55
dum,-0.6
dungkul,-0.8
dungu,-1.0
dunia,-0.2
duniawi,-0.25
dupa,-1.0
dupleks,-0.6
dura,-0.6
durhaka,-1.0
duri,-0.7333333333333334
durjana,-1.0
durkarsa,-1.0
dursila,-1.0
dusta,-1.0
dwiganda,-0.6
eban,-0.8
ecer,-0.4
edan,-0.6
edaran,-0.6
eek,-1.0
ego,-0.6
egois,-1.0
egoisme,-1.0
ejakulasi,-0.3
ejek,-0.8
ejekan,-0.9
ekang,-0.8
eklektis,-0.6
ekofraksia,-1.0
ekor,-0.6
eks,-0.6
eksaserbasi,-1.0
eksekusi,-1.0
ekshibisi,-0.6
ekspirasi,-0.6
eksplosif,-1.0
ekspos,-0.8
ekstrem,-0.8
ekstremitas,-1.0
el,-0.6
elak,-0.6
eliminasi,-1.0
elusan,-0.6
elusif,-0.4
embah,-0.6
embal,-0.8
embarau,-0.6
embargo,-1.0
embat,-0.8
embek,-0.6
emboli,-1.0
embus,-0.6
emergensi,-0.8
emg,-0.2
emmm,-0.4
emosi,-0.4
empal,-0.8
empang,-0.6
empap,-0.6
empas,-0.6
empedal,-1.0
empedu,-1.0
emper,-0.6
empos,-0.6
empot-empotan,-1.0
empuk,-0.4
enas,-1.0
encok,-1.0
endemi,-1.0
endemis,-1.0
enek,-0.8
engah,-0.4
enggan,-0.8333333333333333
engkau,-0.8
engkol,-1.0
entah,-0.6
entah-berentah,-0.6
entak,-0.6
enyah,-0.8
epidemi,-1.0
epigon,-0.6
epilepsi,-1.0
erang,-0.4
erangan,-0.6
erik,-0.6
eror,-0.8
erosi,-0.5
erot,-0.8
erotan,-0.8
erotis,-0.9
eroton,-0.8
error,-1.0
esensial,-0.8
esok,-0.2
eutanasia,-1.0
evakuasi,-1.0
ex,-0.2
excited,-0.2
fadihat,-1.0
faedahnya,-0.2
fail,-1.0
fakir,-1.0
fakta,-0.3
faktor,-0.8
fana,-1.0
fanatik,-1.0
fantastis,-0.5
farak,-0.6
faring,-1.0
fasid,-1.0
fasik,-1.0
fasilitas,-0.4
fatal,-1.0
feodal,-1.0
feodalisme,-1.0
feses,-1.0
filibuster,-1.0
filo,-0.6
firasat,-0.48888888888888893
fiskal,-0.6
fitnah,-1.0
fk,-0.8
flu,-0.8
fluktuasi,-1.0
folder,-1.0
fondasi,-0.3
formal,-0.3
forum,-0.3
fosil,-0.8
fresh,-0.4
friksi,-1.0
frustasi,-0.6
frustrasi,-1.0
fulanah,-0.3
fundamental,-0.8
fungsionaris,-0.6
gaada,-0.6
gaakan,-0.4
gabaik,-0.6
gabakal,-0.8
gabal,-1.0
gabas,-1.0
gabole,-0.4
gaboleh,-0.8
gabuk,-0.8
gabung,-1.0
gabungan,-1.0
gabut,-1.0
gabutuh,-0.6
gaco,-0.4
gacoan,-0.4
gadai,-0.6
gadang,-0.8
gado-gado,-0.8
gaduh,-1.0
gaenak,-0.6
gagal,-0.9
gagap,-1.0
gagar,-0.6
gagu,-0.6
gaib,-0.6
gajadi,-0.6
gaje,-0.6
gajih,-0.4
gakuat,-0.6
galaba,-1.0
galak panas,-0.6
galas,-0.8
galian,-0.6
gamak,-0.8
gamam,-0.8
gamang,-0.6
gamat,-1.0
gamau,-0.8
gambar,-0.3
gambar yg tak berarti,-1.0
gamblang,-0.5
gamungkin,-0.6
ganar,-0.8
ganas,-1.0
ganda,-0.6
gang,-0.5666666666666667
gangerti,-0.6
ganggang,-0.6
ganggu,-0.8
ganggu jiwa,-0.8
gangguan,-0.9090909090909092
gangguan jiwa,-0.8
gangguin,-0.6
ganja,-0.5
ganjal,-0.6
gantung,-0.8
ganyang,-0.4
gapaham,-0.8
gapernah,-0.6
gapil mulut,-0.8
gapuk,-0.6
gapura,-0.8
gara,-0.8
gara-gara,-1.0
garang,-1.0
garib,-0.8
garis,-0.425
garis bawah,-0.6
garit,-0.6
garu,-0.8
garuk,-0.6
garwa ampil,-1.0
gas,-0.8
gasak,-1.0
gastroenterologi,-1.0
gasuka,-0.8
gatal,-0.6
gatau,-0.2
gatel,-0.6
gaul,-0.6
gaung,-0.6
gausa,-0.6
gausah,-0.8
gawat,-1.0
gayung,-0.8
gblk,-0.8
gbs,-0.4
gebang,-0.8
gebetan,-0.4
geblek,-1.0
gebok,-0.6
gebos,-0.6
gebu,-0.6
gebung,-1.0
gedang,-0.8
gedembai,-0.8
gedor,-0.8
gegabah,-1.0
gegadan,-1.0
gegap,-0.5
gegar,-0.8
gegara,-0.6
gegetun,-0.8
gejala,-1.0
gejolak,-0.3
gela,-0.6
geladah,-0.6
geladir,-1.0
gelagap,-0.4
gelagat,-0.4
gelandangan,-1.0
gelanggang,-0.3
gelantung,-0.8
gelap,-0.8
gelatak,-0.8
gelecik,-0.8
geledah,-0.6
geledek,-0.4
gelegak,-0.3
geleng,-0.6
gelesot,-0.3
geletar,-0.8
geletik,-0.6
geli,-0.4
geliat,-0.6
gelibat,-0.4
gelicik,-0.6
gelincir,-0.3
gelingsir,-0.6
gelinjang,-0.6
gelis,-0.6
gelisah,-1.0
gelo,-0.4
gelogok,-0.6
gelongsor,-0.8
gelopak,-0.8
geluduk,-0.6
geluncur,-0.6
gelung,-0.6
gemal,-1.0
gemas,-0.5
gemaung,-0.6
gembel,-1.0
gembil,-0.8
gemblung,-0.6
gembol,-0.8
gembrot,-0.6
gembul,-0.6
gembung,-0.6
gemeletek,-0.8
gemes,-0.4
gemetar,-0.6333333333333333
gemetaran,-0.6666666666666666
geming,-0.4
gempa bumi,-0.5
gempal,-0.4
gempil,-0.8
gempita,-0.5
gempur,-0.8
gempuran,-0.6
gemuk,-0.5
gemuruh,-0.55
genah,-0.5
genang,-0.4
genangan,-0.4
genap,-0.6
gencat,-1.0
gencet,-1.0
gendak,-1.0
gendeng,-0.4
gendut,-0.8
generasi,-0.6
genitalia,-0.6
genjang,-0.8
gentar,-0.4
genting,-1.0
gepok,-0.5
gerah,-0.5
gerecok,-0.8
geregetan,-0.8
gerenyot,-0.8
gerepes,-0.8
geret,-0.6
geretan,-0.8
gergaji,-0.2
gerhana,-0.4
geriap,-0.8
geriatrik,-1.0
gerilya,-1.0
gering,-1.0
gering hulu,-0.8
germo,-1.0
gerobak,-0.8
gerombol,-0.8
gerombolan,-0.9
gerombong,-0.8
gersang,-0.6
gertak,-1.0
gertakan,-1.0
geruh,-0.8
gesek,-0.3
geser,-0.5
getah,-0.5
getap,-0.8
getar,-0.3
getaran,-0.3666666666666667
getir,-0.8
getol,-0.3
getun,-0.8
ghetto,-1.0
giang,-0.6
gibah,-0.6
gidik,-0.8
gigil,-0.4
gigit,-0.4
gila,-0.6807692307692308
gila-gila,-0.8
gila-gilaan,-0.3
gilak,-0.8
gilas,-0.8
gili-gili,-0.6
ginding,-0.8
gingsir,-0.6
giniin,-0.4
gipsi,-1.0
gituan,-0.6
giwang,-0.2
gjd,-0.6
glasial,-1.0
globe,-0.3
gobar hati,-0.4
goblin,-1.0
goblok,-1.0
goda,-0.3
godaan,-0.8
godain,-0.6
gogrok,-0.6
gohong,-0.6
golak,-1.0
golek,-0.2
gombong,-0.6
goncang,-0.6
gondok,-0.8
gone,-0.4
gonggong anjing,-0.6
gonggongan (anjing),-0.6
gonjak,-1.0
gonorea,-1.0
gontok,-0.8
goodbye,-0.6
gorek api,-0.8
goreng,-0.2
gores,-0.3
gorila,-1.0
gorong-gorong,-0.8
gosah,-0.6
gosip,-1.0
gosok,-1.0
got,-0.6
goyah,-0.65
goyang,-0.8
granat,-1.0
grecok,-0.8
grip,-0.8
griya,-0.2
grizzly,-1.0
grogi,-0.9
grup,-0.8
gua,-0.6
gubrisan,-0.4
gubuk,-0.7
gudang,-0.25
gugatan,-1.0
gugup,-1.0
gugur,-0.3
gugus,-0.8
guillotine,-1.0
gulana,-0.8
gulat,-1.0
guling,-0.6
gulir,-0.6
gulung tikar,-1.0
gumpal,-1.0
gumpalan,-0.3333333333333333
guncang,-0.6
guncangan,-0.4
gundah,-1.0
gundal,-0.6
gundik,-0.4
gunduk,-0.6
gundukan,-0.8
gunjingan,-1.0
guntur,-0.6
gunung berapi,-1.0
guram,-0.4
gurau,-0.8
gurauan,-0.8
gurub,-1.0
guruh,-0.3
gurun,-0.55
gusar,-0.3
gusur,-1.0
guyon,-0.8
habis akal,-1.0
hack,-0.8
hadang,-1.0
hadeh,-0.8
hadir,-0.3
hadirin,-0.6
haih,-0.8
hajar,-1.0
hajat,-0.5
hakam,-0.6
hakiki,-0.8
halah,-1.0
halang,-0.6
halangan,-0.5
halilintar,-0.6
halter,-1.0
halusinasi,-1.0
hama,-0.8
hambar,-0.8
hambat,-0.8
hambur,-0.6
hamburan,-0.6
hamik,-0.6
hamil,-1.0
hampa,-1.0
hampir mati,-1.0
hampir tidak,-0.5
hamster,-0.6
hancai,-1.0
hancur,-1.0
hancur lebur,-1.0
handai,-0.4
hangit,-1.0
hangus,-0.6
hantam,-1.0
hantam kromo,-0.8
hantaman,-0.6
hantu,-0.43333333333333335
hanya,-0.6
hanya sedikit,-1.0
hapus,-0.6
harap-harap,-1.0
harap-harap cemas,-0.6
hardik,-1.0
hardikan,-1.0
harry,-1.0
haru biru,-1.0
harus,-1.0
hasad,-0.5
hasan,-0.4
hash,-1.0
hasud,-1.0
hasutan,-0.5
hate,-1.0
haters,-1.0
haus,-0.5
haus darah,-1.0
hawa,-0.8
hawar,-1.0
hayoloh,-0.6
heboh,-0.3
hembus,-0.6
hempas,-0.8
hengkang,-0.8
henti,-0.8
henti tugas,-0.4
henyak,-0.8
heroin,-1.0
herpes,-1.0
heula,-0.4
hiatus,-0.4
hidrosefalus,-1.0
hidu,-0.2
hidung,-1.0
hidup,-0.37777777777777777
hih,-0.8
hilaf,-0.8
hilang,-0.6
hilang akal,-1.0
hilang arwah,-0.8
hilang hayat,-0.8
hilang ingat,-0.8
hilang ingatan,-0.8
hilang nyawa,-1.0
hilang pikiran,-0.8
hilang semangat,-0.8
himpit,-0.4
himpun,-0.6
himpunan,-0.8
hina,-1.0
hina aib,-0.8
hina rendah,-0.6
hinaan,-1.0
hinaan cacian,-1.0
hingar,-0.5
hiperbola,-1.0
hipotesis,-0.6
hippie,-1.0
hirap,-0.6
hiruk,-0.4
hiruk pikuk,-1.0
hiruk-pikuk,-0.5333333333333333
hirup,-0.6
hisap,-0.6
histeri,-1.0
histeria,-1.0
histeris,-0.9
hitam,-0.8
hiu,-1.0
hoax,-1.0
hop,-1.0
horor,-1.0
hot,-0.8
hubung,-0.3
hubungan singkat,-0.8
huda,-0.6
huff,-1.0
huhuhu,-0.4
huhuu,-0.8
hujah,-0.8
hujan,-0.2
hujan es,-1.0
hujat,-1.0
hujung,-0.6
hukuman,-1.0
hukuman penjara,-1.0
hulu,-0.6
huma,-0.8
huni,-0.6
hunjam,-0.8
hutang,-1.0
huuu,-1.0
iba,-1.0
iblis,-0.9
ibunda,-0.5
idap,-1.0
idih,-0.6
idiot,-1.0
idk,-0.6
ifrit,-0.8
igau,-0.6
igauan,-0.8
ihh,-1.0
ihhh,-0.8
ihhhh,-0.6
ihwal,-0.8
iih,-1.0
ijab,-0.4
ikan kena tuba,-0.8
ikat,-0.5
ikat janji,-0.4
ikat rambut,-0.8
ikhtiar,-0.4
iktikad,-0.4
ikut,-0.6
ikut-ikutan,-0.6
ilang,-1.0
ilat,-1.0
iluminasi,-0.6
ilusi,-0.5
image,-0.4
imam,-0.3
imbalan,-0.3
imbang,-0.3
imbas,-0.8
imbesil,-1.0
iming-iming,-0.6
imitasi,-0.5
impas,-0.6
implementasi,-0.8
implikasi,-0.6
impoten,-1.0
inai,-0.8
incang-incut,-0.8
incess,-0.6
incit,-0.8
indehoi,-0.6
indo,-0.6
indoktrinasi,-1.0
indolen,-0.8
indolensi,-0.8
induk semang,-0.8
indusemen,-0.6
inersia,-0.8
infark,-1.0
infeksi,-1.0
inferior,-0.8
inferioritas,-1.0
inflasi,-1.0
influensa,-0.8
info,-0.6
inga,-0.8
ingar,-1.0
ingat,-0.3
ingetin,-0.4
ingin,-1.0
ingkar,-0.8
ingsut,-0.6
inheren,-0.8
inhibisi,-0.8
inisiator,-0.4
injakan,-0.6
injek,-0.6
inkarnasi,-0.2
inklinasi,-0.6
inkonstitusionil,-1.0
insaf,-0.4
insane,-0.8
inses,-1.0
insiden,-0.4
inspirasi,-0.3
instansi,-0.6
instruksi,-0.6
inteligen,-0.4
intensif,-0.4
interlokusi,-0.6
intiha,-0.6
intimidasi,-1.0
intoleran,-1.0
intoleransi,-1.0
intrakalimat,-1.0
intrik,-0.5333333333333333
intrinsik,-0.8
intrusi,-1.0
invalid,-1.0
invasi,-1.0
inventori,-0.6
ira,-0.6
irasional,-1.0
irasionalitas,-1.0
iri,-0.9333333333333332
iri hati,-1.0
iring-iringan,-0.8
iris,-0.8
irsyad,-0.6
isak,-1.0
isap jempol,-0.6
isapan jempol,-0.6
iseng,-0.6
ish,-0.8
isi,-0.3333333333333333
isolasi,-0.5
isotop,-0.6
istan,-1.0
isu,-0.6
isukan,-0.2
item,-0.8
itu,-0.4
itunya,-0.4
iyain,-0.4
iyak,-0.4
iyasih,-0.4
izin,-0.4
jaat,-0.6
jabang bayi,-0.6
jabat,-0.6
jadi,-0.2
jadul,-0.6
jaga,-0.3
jaga-jaga,-0.3
jahad,-0.8
jahanam,-1.0
jahat,-0.9
jahatin,-0.6
jahatnya,-0.8
jahil,-0.8
jahit,-1.0
jail,-0.8
jajah,-1.0
jajal,-0.8
jajaran genjang,-0.8
jalan arteri,-0.8
jalan bentar,-0.8
jalan buntu,-0.65
jalan layang,-0.8
jalan lingkar,-0.8
jalan protokol,-0.8
jalan raya,-0.8
jalan setapak,-0.8
jalan tikus,-0.8
jalan tol,-0.8
jalanan,-0.8
jalang,-0.9
jalu,-0.8
jalur,-0.8
jamah,-1.0
jaman,-0.4
jambak,-1.0
jambret,-1.0
jamin,-1.0
jamur,-0.6666666666666666
jangan,-0.6
jangankan,-0.6
jangann,-0.6
janggal,-0.8
jangkang,-1.0
jangkit,-1.0
jantung hati,-0.6
jarah,-0.8
jarang,-0.2
jaras,-1.0
jargon,-1.0
jari,-0.8
jariji,-0.8
jaringan,-0.4
jaruman,-1.0
jatohnya,-0.2
jatuh,-0.5333333333333333
jatuh terjerambab,-1.0
jauh,-0.525
jauhin,-0.6
jawab,-0.5
jawaban,-0.5
jawatan,-0.6
jealous,-0.6
jebeh,-1.0
jeblok,-1.0
jeblos,-0.4
jedot,-0.8
jejal,-0.3
jejap,-0.8
jelabak,-0.6
jelaga,-1.0
jelata,-1.0
jelatang,-1.0
jelek,-1.0
jelingah,-0.6
jelma,-0.6
jelukan,-0.6
jelus,-0.4
jemari,-0.8
jembalang,-0.9
jembatan,-0.8
jembel,-1.0
jenaka,-0.6
jenazah,-0.8
jendala,-1.0
jendera,-0.8
jenewer,-0.8
jengkang,-1.0
jengkel,-0.8
jenguk,-0.4
jentaka,-1.0
jenuh,-0.5
jepit,-0.8
jeput,-0.6
jera,-0.6
jeran,-0.6
jerat,-0.6666666666666666
jerat semata,-0.6
jeraus,-0.3
jerawat,-0.8
jereket,-0.6
jerepet,-0.6
jeri,-0.6
jeriji,-0.8
jeringing,-0.8
jerit,-0.6
jeritan,-1.0
jerum,-0.8
jigong,-0.8
jihat,-0.8
jiji,-0.8
jijik,-1.0
jilat,-0.6
jilatan,-0.6
jilbab,-0.5
jilid,-1.0
jin,-0.6
jiplak,-0.6
jir,-0.6
jleb,-0.6
jobak,-0.6
john,-1.0
jolak,-0.6
jomblo,-0.3
jompo,-0.8
jones,-0.6
jongkok,-1.0
jornada,-1.0
jorok,-1.0
jorong,-0.6
jotos,-1.0
jual murah,-0.6
judes,-0.8
jungkal,-0.5
junior,-0.8
junjung,-0.4
junjungan,-0.4
junta,-1.0
juragan,-0.8
jurang,-0.1428571428571428
jurik,-0.8
juru damai,-0.6
juru sita,-1.0
jutek,-1.0
jutekin,-1.0
juwita,-0.8
juz,-0.8
kabar,-0.3
kabar angin,-0.8
kabar burung,-1.0
kabeh,-0.4
kabil,-0.8
kabin,-0.6
kabung,-0.5
kabur,-0.575
kabut,-0.3666666666666667
kacang botor,-0.6
kacangan,-0.8
kacau,-0.8571428571428571
kacek,-0.8
kacip,-0.6
kacrek,-0.6
kacuk,-0.8
kada,-0.6
kadam,-0.6
kafetaria,-0.8
kafilah,-0.8
kafir,-1.0
kagak,-0.6
kaidah,-0.8
kain,-0.25
kaitan,-0.4
kakas,-0.6
kaki ayam,-0.6
kaku,-1.0
kakus,-1.0
kalah,-0.8
kalajengking,-1.0
kalang tanah,-0.4
kalang-kabut,-0.8
kalap,-0.3
kalau,-0.2
kalimantang,-0.6
kalimat,-0.8
kalor,-0.8
kalut,-0.6
kamar mayat,-1.0
kambing,-0.6
kambing hitam,-1.0
kambuh,-0.65
kampit,-0.2
kampret,-1.0
kampungan,-1.0
kanak-kanak anyir,-0.6
kandas,-1.0
kandut,-0.6
kanibal,-1.0
kanibalisme,-1.0
kanji,-0.6
kanker,-1.0
kantin,-0.8
kantong kering,-0.8
kantong perut,-1.0
kantong tipis,-0.8
kantor polisi,-1.0
kantuk,-1.0
kanun,-0.6
kaos,-0.8
kapah,-0.4
kapal,-0.6
kapok,-0.6
kapuk,-0.6
karang,-0.6
karangan,-0.8
karat,-0.6666666666666666
karavan,-0.8
kardinal,-0.8
kardiomiopati,-1.0
karena,-0.6
karies,-1.0
karikatur,-1.0
karin,-0.4
karnivora,-1.0
karsinoma,-1.0
kartel,-1.0
karu,-1.0
karut,-1.0
kasam,-0.6
kasar,-0.4545454545454545
kasemat,-0.6
kasep,-0.8
kasi,-0.6
kasian,-0.6
kasiku,-0.8
kasim,-0.8
kasip,-1.0
kasta,-1.0
kasur,-0.8
kasus,-1.0
kata lontaran,-1.0
kata-,-0.8
kata-kata,-0.9
kata-kata kotor,-1.0
katanya,-0.2
katarak,-1.0
kateter,-1.0
kaus,-0.8
kawaei,-0.4
kawal,-0.2
kawula,-0.6
kayak,-0.6
kayaknya,-0.6
kayangan,-1.0
kayanya,-0.4
ke belakang,-1.0
ke-tidakjelasan,-1.0
keadaan bangkrut,-1.0
keadaan buruk,-1.0
keadaan darurat,-1.0
keadaan mendung,-1.0
keadaan sulit,-1.0
keaiban,-1.0
keanehan,-0.525
keasingan,-0.8
kebabaran,-0.4
kebaca,-0.2
kebakaran,-1.0
kebakaran besar,-1.0
kebalik,-0.6
kebalikan,-1.0
kebangkitan,-0.3333333333333333
kebangkrutan,-1.0
kebangunan,-1.0
kebas,-0.6
kebat,-0.6
kebejatan,-1.0
kebencian,-1.0
kebentok,-0.8
keberangkatan,-1.0
keberatan,-1.0
kebetulan,-0.2
kebiadaban,-1.0
kebimbangan,-0.8
kebinasaan,-1.0
kebingungan,-0.6
kebirahan,-0.6
kebiri,-0.8
kebisingan,-1.0
kebisuan,-0.8
kebo,-0.8
kebobrokan,-0.8
kebocoran,-1.0
kebodohan,-0.7
kebohongan,-1.0
kebosanan,-0.6666666666666666
kebrutalan,-1.0
kebun,-0.4
kebuntuan,-1.0
keburu,-0.8
keburukan,-0.875
kebusukan,-1.0
kebutaan,-1.0
kecabuhan,-0.6
kecabulan,-1.0
kecaman,-1.0
kecamuk,-0.8
kecanduan,-1.0
kecantol,-0.6
kecap,-0.8
kecapan,-0.8
kecapekan,-0.6
kecek,-0.6
kecelakaan,-1.0
kecemasan,-0.9
kecemburuan,-1.0
kecemerlangan,-0.2
kecenderungan bunuh diri,-1.0
keceriaan,-0.2
kecerobohan,-1.0
kecewa,-1.0
kecil,-0.4666666666666667
kecil hati,-0.8
kecintaan,-0.6
kecipir,-0.6
kecoa,-0.6
kecurigaan,-0.5
kecut,-0.9
kedai minuman,-0.8
kedaifan,-0.6
kedaluwarsa,-0.8
kedapatan,-0.4
kedengkian,-1.0
keder,-0.8
kediktatoran,-1.0
kedinginan,-0.8
kedukaan,-0.8
kedung,-0.6
keduniaan,-0.2
kedut,-0.8
keengganan,-0.6666666666666666
kegaduhan,-0.6
kegagalan,-1.0
keganasan,-1.0
keganjilan,-0.8
kegedean,-0.4
kegegeran,-0.6
kegelapan,-0.6666666666666666
