word,average
cangkul,-0.4
cangkum,-0.3
cantrik,0.0
capai,-0.04999999999999999
capak,-0.4
cape,-0.4
capek,0.0
capit,-0.3
caplak,-0.4
caplok,0.0
cari,-0.3
cariin,-0.2
carik,-0.5
caruk,-0.4
carut,-0.5
catak,-0.4
catut,-0.3
cebik,-0.3
cebur,-0.5
cecap,-0.5
cecer,-0.3
ceceran,-0.3
cecunguk,-0.5
cedayam,0.0
cedera,-0.45
cedih,-0.3
cegah,0.0
cegak,-0.15000000000000002
cegat,-0.3
cek,-0.4
cekah,-0.4
cekak,-0.3
cekang,-0.3
cekat,-0.1
cekatan,-0.04999999999999999
cekau,-0.2
ceker,-0.3
cekluk,-0.4
cekok,-0.3
ceku,-0.5
cekuh,-0.3
cekung,-0.325
cela,-0.4
celaan,-0.5
celah,-0.2
celaka,-0.5
celampak,-0.3
celemotan,-0.4
celetuk,-0.5
celih,-0.4
celomes,-0.4
celomok,-0.4
celonok,-0.3
celopar,-0.4
celoteh,-0.4
celuk,-0.3
cema,-0.5
cemar,-0.5
cemas,-0.4
cemat,-0.5
cemberut,-0.45
cembung,-0.3
cemburu,-0.5
cemeeh,-0.4
cemeh,-0.4
cemeti dewa,-0.2
cemomot,-0.4
cemong,-0.4
cemooh,-0.5
cemoohan,-0.4
cempala mulut,-0.5
cempek,-0.4
cempelung,-0.5
cempeng,-0.4
cempera,-0.5
cemplung,-0.15000000000000002
cempung,-0.4
cemuas,-0.4
cena,-0.3
cencala,-0.5
cendala,-0.5
cendekia,-0.05000000000000002
cenderung,-0.016666666666666677
cengang,-0.09999999999999999
cengeng,-0.4
cengger,-0.3
cengkedi,-0.4
cengkeram,-0.2
cengkerama,-0.2
cengung,-0.3
centang,-0.5
cepol,-0.4
cerabah,-0.5
cerabih,-0.4
ceracam,-0.4
ceracau,-0.4
cerai,-0.4
cerai-berai,-0.5
cerca,-0.4
cercaan,-0.45
cercah,-0.15
cerewet,-0.5
cerita,-0.1
cerita anak,-0.1
cerita burung,-0.5
cerita khayal,-0.2
cerita rekaan,-0.4
ceriwis,-0.4
cerna,-0.5
ceroboh,-0.5
ceronggah,-0.4
ceruk,-0.3
cerup,-0.3
cess,-0.5
cetek,-0.3
cetera,-0.4
cetus,-0.1
cetusan,-0.1
cibir,-0.5
cicik,-0.4
cikun,-0.5
cilok,-0.3
cimeng,-0.3
cincong,-0.5
cingangah,-0.4
ciplak,-0.3
cirit,-0.5
cium,0.0
ciut,-0.3
claim,-0.3
classy,-0.2
close,-0.2
closed,-0.3
cobaan,-0.5
cocor,-0.3
coklat kekuningan,-0.5
cokol,0.0
colak-caling,-0.5
coleng,-0.4
colok,-0.04999999999999999
colong,-0.5
comberan,-0.4
comblang,-0.5
comeback,-0.2
comot,-0.4
compeng,-0.4
compes,-0.4
condong,-0.5
congek,-0.3
congkak,-0.3
congkel,-0.4
congor,-0.3
conteng,-0.3
contoh,-0.125
coplok,-0.3
copot,-0.09999999999999999
coreng moreng,-0.4
corengmoreng,-0.4
cotok,-0.3
crash,-0.4
cry,-0.3
cuai,-0.4
cuak,-0.4
cuat,-0.04999999999999999
cubit,-0.3
cuca,-0.3
cucok,-0.1
cucuk,-0.3
cucup,-0.3
cucut,-0.3
cuek,-0.2
cuekin,-0.3
cuka belanda,-0.5
cuka jawa,-0.5
cukup,-0.1875
cukupan,-0.3
cuma,-0.3
cumbu,-0.3
cumbuan,-0.3
cunam,-0.3
cupet,-0.5
cupul,-0.5
cura,-0.3
curang,-0.5
curat,-0.1
curcol,-0.3
curhat,-0.04999999999999999
curi,-0.5
curiga,-0.18333333333333335
curna,-0.5
curu,-0.3
cutel,-0.4
dabih,-0.3
dada,-0.125
dadah,-0.4
daemon,-0.5
daerah kantong,-0.5
daerah kumuh,-0.5
daftar,-0.09999999999999999
daging tumbuh,-0.4
dah,-0.3
dahak,-0.5
dahh,-0.3
dahiat,-0.5
dahlah,-0.3
dahsyat,-0.15
daif,-0.3
daing,-0.4
dajal,-0.5
dakap,-0.3
daki,-0.4
dakwaan,-0.3333333333333333
dalal,-0.3
dalalah,-0.5
dalam hal,-0.5
dalang,0.0
dalem,-0.2
dalih,-0.4
dalil,-0.024999999999999994
dam,-0.3
dampak,-0.3
damprat,-0.4
dampratan,-0.5
dangkal,-0.26666666666666666
dangkap,-0.3
dangkar,-0.4
dangkung,-0.3
danyang,-0.4
dapat,0.0
dapat ditindaklanjuti,-0.5
dapra,-0.3
dara,-0.5
darah dingin,-0.4
daras,-0.5
darat,-0.09999999999999999
daratan rendah,-0.5
dari,-0.3
darurat,-0.26666666666666666
data,-0.3
datang,-0.4
datang hati,-0.5
datuk,-0.4
daya muat,-0.2
daya serap,-0.2
daya tampung,-0.2
daya upaya,-0.05000000000000002
death,-0.3
debar,-0.04999999999999999
debil,-0.5
debu,-0.4
dedak,-0.3
dedemit,-0.4
defekasi,-0.5
defisit,-0.4
deflasi,-0.5
degil,-0.5
degradasi,-0.5
degub,-0.09999999999999999
dekaden,-0.5
dekadensi,-0.5
dekap,-0.2
dekat,-0.15000000000000002
dekil,-0.5
deklarasi,-0.3
deklinasi,-0.5
dekrit,-0.25
delay,-0.3
delegasi,-0.4
delete,-0.3
demam,-0.25
demek,-0.4
demen,0.0
demensia,-0.5
demo,-0.3
demon,-0.3
demonstrasi,-0.3
dempet,-0.3
denai,-0.4
dendam,-0.5
dendeng,-0.4
dengan buruk,-0.5
dengan dingin,-0.5
dengan disabilitas,-0.5
dengan enggan,-0.25
dengan kejam,-0.5
dengan kekerasan,-0.5
dengan ketakutan,-0.5
dengan lalai,-0.5
dengan lemah,-0.5
dengan menyedihkan,-0.5
dengan pahit,-0.5
dengan sedih,-0.5
dengan sia-sia,-0.5
denger,-0.3
dengki,-0.5
dengkik,-0.4
dengkul,-0.3
dengkur,-0.3
dengu,-0.3
dengung,-0.15000000000000002
dengus,-0.3
dengut,-0.3
denyut,0.0
depak,-0.3
deportasi,-0.5
depresi,-0.45
depresiasi,-0.5
depresif,-0.5
deraan,-0.5
derai,-0.3
deras,-0.04999999999999999
derek,-0.5
deriji,-0.4
dering,-0.275
derita,-0.5
deru,-0.3
derum,-0.4
desah,-0.3
desak,-0.15000000000000002
desas-desus,-0.5
desau,-0.3
desersi,-0.4
desir,-0.2
desis,-0.5
deskripsi,-0.4
despotisme,-0.5
destar,-0.4
destruktif,-0.5
detak,-0.3
detasemen,-0.5
detektif,-0.3
devolusi,-0.5
dewan,-0.3
di luar hukum,-0.5
dia,-0.3
diabaikan,-0.25
diagnosa,-0.5
diajarin,-0.3
dialog,-0.09999999999999999
diancurin,-0.3
diapain,-0.3
diare,-0.4
dibakar,-0.5
dibales,-0.3
dibalik,-0.3
dibatasi,-0.5
dibayar lebih,-0.5
dibeliin,-0.1
diblock,-0.4
dibom,-0.5
dibuang,-0.275
dibully,-0.5
dicuri,-0.5
didih,-0.4
didik,0.0
didiskualifikasi,-0.5
diduain,-0.3
die,-0.4
diem,-0.04999999999999999
diet,-0.024999999999999994
digagalkan,-0.5
digantung,-0.3
digelapkan,-0.5
diginiin,-0.3
digituin,-0.2
digresi,-0.4
dihabiskan,-0.5
dihukum,-0.5
dikalahkan,-0.5
dikangenin,-0.2
dikatain,-0.3
dikenakan,-0.5
dikenakan biaya,-0.5
diketawain,-0.4
dikira,-0.3
dikit,-0.4
dikontrak,-0.5
diktator,-0.5
diktatoris,-0.5
dikutuk,-0.5
dilarang,-0.4
dilema,-0.3
dilemahkan,-0.5
dilenyapkan,-0.5
diliatin,-0.3
dilucuti,-0.5
dilupain,-0.4
dimakan,-0.2
dimarahin,-0.5
dimutilasi,-0.5
dina,-0.5
dinasti,-0.3
dinistain,-0.4
dipakai,-0.5
dipaksa,-0.45
dipalsukan,-0.25
dipamerin,-0.3
dipanggil,-0.1
dipenjara,-0.5
diperbudak,-0.5
diperdebatkan,-0.25
diperingatkan sebelumnya,-0.5
diperparah,-0.5
dipertanyakan,-0.5
diplomasi,0.0
dirajam,-0.5
direbut,-0.5
direksi,-0.3
direncanakan,-0.5
diri,-0.1
dirimu,-0.1
dirusak,-0.5
disabilitas,-0.5
disakiti,-0.5
disalahin,-0.3
disayang,0.0
disentri,-0.5
diserang,-0.4
disesalkan,-0.5
disimilaritas,-0.4
disimpan,-0.25
disinformasi,-0.5
disiplin,-0.1
diskredit,-0.4
diskrepansi,-0.3
diskriminasi,-0.5
diskriminatif,-0.5
diskualifikasi,-0.5
disonansi,-0.5
disparitas,-0.4
distingsi,-0.4
distorsi,-0.45
disuruh,-0.2
disusutkan,-0.5
ditangkap basah,-0.5
ditelantarkan,-0.5
ditidurin,-0.4
ditinggal,-0.4
ditinggalkan,-0.5
ditipu,-0.5
ditiru,-0.5
ditolak,-0.45
dituduh,-0.5
ditumbuhi,-0.5
diusir,-0.4
divergensi,-0.4
divestasi,-0.5
doa,0.0
doang,0.0
dobel,-0.3
dobrak,-0.05000000000000002
dogma,-0.3
dogmatis,-0.024999999999999994
dogol,-0.5
doh,-0.4
doi,-0.3
doktrin,0.0
domba,-0.024999999999999994
dominan,-0.1333333333333333
domot,-0.5
dompleng,-0.3
dongkel,-0.3
dongkol,-0.4
dongok,-0.5
dorongan,0.0
dosa,-0.45
douche,-0.5
down,-0.3
doyan,-0.5
drainase,-0.5
drama,-0.4
drama duka,-0.4
drastis,0.0
draw,-0.3
drop,-0.3
dua,-0.09999999999999999
dua kali,-0.3
duaja,-0.3
duduk perut,-0.3
duel,-0.4
dugal,-0.5
duh,-0.4
duka,-0.19999999999999998
dukacarita,-0.4
dukacita,-0.3
dukun,-0.275
duluan,0.0
dum,-0.3
dungkul,-0.4
dungu,-0.5
dunia,-0.05
duniawi,-0.125
dupa,-0.5
dupleks,-0.3
dura,-0.3
durhaka,-0.5
duri,-0.3666666666666667
durjana,-0.5
durkarsa,-0.5
dursila,-0.5
dusta,-0.5
dwiganda,-0.3
eban,-0.4
ecer,-0.2
edan,-0.3
edaran,-0.3
eek,-0.5
ego,-0.3
egois,-0.5
egoisme,-0.5
ejakulasi,-0.024999999999999994
ejek,-0.4
ejekan,-0.45
ekang,-0.4
eklektis,-0.3
ekofraksia,-0.5
ekor,-0.3
eks,-0.3
eksaserbasi,-0.5
eksekusi,-0.5
ekshibisi,-0.3
ekspirasi,-0.3
eksplosif,-0.5
ekspos,-0.4
ekspres,0.0
ekstrem,-0.4
ekstremitas,-0.5
el,-0.3
elak,-0.3
eliminasi,-0.5
elusan,-0.3
elusif,-0.2
embah,-0.3
embal,-0.4
embarau,-0.3
embargo,-0.5
embat,-0.4
embek,-0.3
emboli,-0.5
embus,-0.3
emergensi,-0.4
emg,-0.1
emmm,-0.2
emosi,-0.05000000000000002
empal,-0.4
empang,-0.3
empap,-0.3
empas,-0.3
empedal,-0.5
empedu,-0.5
emper,-0.3
empos,-0.3
empot-empotan,-0.5
empuk,-0.05000000000000002
enas,-0.5
encok,-0.5
endemi,-0.5
endemis,-0.5
endus,0.0
enek,-0.4
engah,-0.15000000000000002
enggan,-0.41666666666666663
engkau,-0.4
engkol,-0.5
entah,-0.3
entah-berentah,-0.3
entak,-0.3
enyah,-0.4
epidemi,-0.5
epigon,-0.3
epilepsi,-0.5
erang,-0.15000000000000002
erangan,-0.3
erik,-0.3
eror,-0.4
erosi,-0.25
erot,-0.4
erotan,-0.4
erotis,-0.2
eroton,-0.4
error,-0.5
erti,0.0
esensial,-0.4
esok,-0.05
eutanasia,-0.5
evakuasi,-0.5
ex,-0.1
excited,-0.1
fadihat,-0.5
faedahnya,-0.1
fail,-0.5
fakir,-0.5
fakta,-0.024999999999999994
faktor,-0.4
fana,-0.5
fanatik,-0.5
fantastis,-0.25
farak,-0.3
faring,-0.5
fasid,-0.5
fasih,0.0
fasik,-0.5
fasilitas,-0.1
fatal,-0.5
feodal,-0.5
feodalisme,-0.5
feses,-0.5
fiksi,0.0
filibuster,-0.5
filo,-0.3
filsafat,0.0
firasat,-0.21111111111111114
fiskal,-0.3
fitnah,-0.5
fk,-0.4
flu,-0.4
fluktuasi,-0.5
folder,-0.5
fondasi,-0.04999999999999999
formal,-0.04999999999999999
forum,-0.04999999999999999
fosil,-0.4
fresh,-0.2
friksi,-0.5
frustasi,-0.3
frustrasi,-0.5
fulanah,-0.09999999999999999
fundamental,-0.4
fungsionaris,-0.3
gaada,-0.3
gaakan,-0.2
gabaik,-0.3
gabakal,-0.4
gabal,-0.5
gabas,-0.5
gabole,-0.2
gaboleh,-0.4
gabuk,-0.4
gabung,-0.5
gabungan,-0.5
gabut,-0.5
gabutuh,-0.3
gaco,-0.2
gacoan,-0.2
gadai,-0.3
gadang,-0.4
gado-gado,-0.4
gaduh,-0.5
gaenak,-0.3
gagal,-0.45
gagap,-0.5
gagar,-0.3
gagu,-0.3
gaib,-0.25
gajadi,-0.3
gaje,-0.3
gajih,-0.2
gakuat,-0.3
galaba,-0.5
galak panas,-0.3
galas,-0.4
galian,-0.3
gamak,-0.4
gamam,-0.4
gamang,-0.3
gamat,-0.5
gamau,-0.4
gambar,-0.04999999999999999
gambar yg tak berarti,-0.5
gamblang,-0.1
gamungkin,-0.3
ganar,-0.4
ganas,-0.5
ganda,-0.3
gang,-0.2833333333333333
gangerti,-0.3
ganggang,-0.3
ganggu,-0.4
ganggu jiwa,-0.4
gangguan,-0.4545454545454546
gangguan jiwa,-0.4
gangguin,-0.3
ganja,-0.25
ganjal,-0.3
ganjaran,0.0
ganjil,0.0
ganteng,0.0
ganti,0.0
gantung,-0.4
ganyang,-0.15000000000000002
gapaham,-0.4
gapernah,-0.3
gapil mulut,-0.4
gapuk,-0.3
gapura,-0.4
gara,-0.4
gara-gara,-0.5
garang,-0.5
garib,-0.4
garing,0.0
garis,-0.2125
garis bawah,-0.3
garit,-0.3
garu,-0.4
garuk,-0.3
garwa ampil,-0.5
gas,-0.4
gasak,-0.5
gastroenterologi,-0.5
gasuka,-0.4
gatal,-0.3
gatau,-0.1
gatel,-0.3
gaul,-0.3
gaung,-0.3
gausa,-0.3
gausah,-0.4
gawat,-0.5
gayung,-0.4
gblk,-0.4
gbs,-0.2
gebang,-0.4
gebetan,-0.2
geblek,-0.5
gebok,-0.3
gebos,-0.3
gebu,-0.3
gebung,-0.5
gedang,-0.4
gede,0.0
gedembai,-0.4
gedor,-0.4
gegabah,-0.5
gegadan,-0.5
gegap,-0.15
gegar,-0.4
gegara,-0.3
gegetun,-0.4
gejala,-0.5
gejolak,-0.09999999999999999
gela,-0.3
geladah,-0.3
geladir,-0.5
gelagap,-0.2
gelagat,-0.15000000000000002
gelandangan,-0.5
gelanggang,-0.04999999999999999
gelantung,-0.4
gelap,-0.4
gelatak,-0.4
gelebah,0.0
gelecik,-0.4
geledah,-0.3
geledek,-0.2
gelegak,-0.09999999999999999
geleng,-0.3
gelesot,-0.09999999999999999
geletar,-0.4
geletik,-0.3
geli,-0.2
geliat,-0.3
gelibat,-0.2
gelicik,-0.3
gelincir,-0.09999999999999999
gelingsir,-0.3
gelinjang,-0.3
gelis,-0.3
gelisah,-0.5
gelo,-0.2
gelogok,-0.3
gelongsor,-0.4
gelopak,-0.4
gelora,0.0
geluduk,-0.3
geluncur,-0.3
gelung,-0.3
gemal,-0.5
gemas,-0.04999999999999999
gemaung,-0.3
gembel,-0.5
gembil,-0.4
gemblung,-0.3
gembol,-0.4
gembrot,-0.3
gembul,-0.3
gembung,-0.3
gemeletek,-0.4
gemes,-0.2
gemetar,-0.31666666666666665
gemetaran,-0.3333333333333333
geming,-0.1
gempa bumi,-0.04999999999999999
gempal,-0.2
gempil,-0.4
gempita,-0.04999999999999999
gempur,-0.4
gempuran,-0.3
gemuk,-0.25
gemuruh,-0.275
genah,-0.15
genang,-0.2
genangan,-0.2
genap,-0.3
gencat,-0.5
gencet,-0.5
gendak,-0.5
gendeng,-0.2
gendut,-0.4
generasi,-0.3
genitalia,-0.3
genjang,-0.4
gentar,-0.15000000000000002
genting,-0.5
gepok,-0.15
gerah,-0.125
gerecok,-0.4
geregetan,-0.4
gerenyot,-0.4
gerepes,-0.4
geret,-0.3
geretan,-0.4
gergaji,-0.1
gerhana,-0.2
geriap,-0.4
geriatrik,-0.5
gerilya,-0.5
gering,-0.5
gering hulu,-0.4
germo,-0.5
gerobak,-0.4
gerombol,-0.4
gerombolan,-0.45
gerombong,-0.4
gersang,-0.3
gertak,-0.5
gertakan,-0.5
geruh,-0.4
gesek,-0.09999999999999999
geser,-0.2
getah,-0.25
getap,-0.4
getar,-0.09999999999999999
getaran,-0.15000000000000002
getir,-0.4
getol,-0.04999999999999999
getun,-0.4
ghetto,-0.5
giang,-0.3
gibah,-0.3
gidik,-0.4
gigil,-0.05000000000000002
gigit,-0.2
gila,-0.2653846153846154
gila-gila,-0.4
gila-gilaan,-0.04999999999999999
gilak,-0.4
gilas,-0.4
gili-gili,-0.3
ginding,-0.4
gingsir,-0.3
giniin,-0.2
gipsi,-0.5
gituan,-0.3
giwang,-0.1
gjd,-0.3
glasial,-0.5
globe,-0.09999999999999999
gobar hati,-0.2
goblin,-0.5
goblok,-0.5
goda,-0.04999999999999999
godaan,-0.4
godain,-0.3
gogrok,-0.3
gohong,-0.3
golak,-0.5
golek,-0.1
gombong,-0.3
goncang,-0.3
gondok,-0.4
gone,-0.2
gonggong anjing,-0.3
gonggongan (anjing),-0.3
gonjak,-0.5
gonorea,-0.5
gontok,-0.4
goodbye,-0.3
gorek api,-0.4
goreng,-0.05
gores,-0.09999999999999999
gorila,-0.5
gorong-gorong,-0.4
gosah,-0.3
gosip,-0.5
gosok,-0.5
got,-0.3
goyah,-0.325
goyang,-0.4
granat,-0.5
grecok,-0.4
grip,-0.4
griya,-0.1
grizzly,-0.5
grogi,-0.45
grup,-0.4
gua,-0.3
gubrisan,-0.2
gubuk,-0.35
gudang,-0.125
gugatan,-0.5
gugup,-0.5
gugur,-0.09999999999999999
gugus,-0.4
guillotine,-0.5
gulana,-0.4
gulat,-0.5
guling,-0.3
gulir,-0.3
gulung tikar,-0.5
gumpal,-0.5
gumpalan,-0.16666666666666666
guncang,-0.3
guncangan,-0.2
gundah,-0.5
gundal,-0.3
gundik,-0.2
gunduk,-0.3
gundukan,-0.4
gunjingan,-0.5
guntur,-0.3
gunung berapi,-0.5
guram,-0.2
gurau,-0.4
gurauan,-0.4
gurub,-0.5
guruh,-0.04999999999999999
gurun,-0.275
gusar,-0.09999999999999999
gusur,-0.5
guyon,-0.4
habis,0.0
habis akal,-0.5
hack,-0.4
hadang,-0.5
hadeh,-0.4
hadir,-0.04999999999999999
hadirin,-0.3
haih,-0.4
hajar,-0.5
hajat,-0.2
hakam,-0.3
hakiki,-0.4
halah,-0.5
halang,-0.3
halangan,-0.25
halilintar,-0.3
halter,-0.5
halusinasi,-0.5
hama,-0.4
hambar,-0.4
hambat,-0.4
hambur,-0.3
hamburan,-0.3
hamik,-0.3
hamil,-0.5
hampa,-0.5
hampir mati,-0.5
hampir tidak,-0.25
hamster,-0.3
hancai,-0.5
hancur,-0.5
hancur lebur,-0.5
handai,-0.05000000000000002
hangit,-0.5
hangus,-0.3
hantam,-0.5
hantam kromo,-0.4
hantaman,-0.3
hantu,-0.11666666666666668
hanya,-0.3
hanya sedikit,-0.5
hapus,-0.3
harap,0.0
harap-harap,-0.5
harap-harap cemas,-0.3
hardik,-0.5
hardikan,-0.5
harry,-0.5
haru biru,-0.5
harus,-0.5
hasad,-0.15
hasan,-0.05000000000000002
hash,-0.5
hasud,-0.5
hasutan,-0.25
hate,-0.5
haters,-0.5
hati,0.0
hatiku,0.0
haus,-0.25
haus darah,-0.5
hawa,-0.4
hawar,-0.5
hayoloh,-0.3
hebat,0.0
heboh,-0.09999999999999999
hedonisme,0.0
hembus,-0.3
hempas,-0.4
hendak,0.0
hendaknya,0.0
hengkang,-0.4
henti,-0.4
henti tugas,-0.2
henyak,-0.4
heroin,-0.5
herpes,-0.5
heula,-0.2
hiatus,-0.2
hidrosefalus,-0.5
hidu,-0.1
hidung,-0.5
hidup,-0.06666666666666665
hih,-0.4
hilaf,-0.4
hilang,-0.2
hilang akal,-0.5
hilang arwah,-0.4
hilang hayat,-0.4
hilang ingat,-0.4
hilang ingatan,-0.4
hilang nyawa,-0.5
hilang pikiran,-0.4
hilang semangat,-0.4
himpit,-0.15000000000000002
himpun,-0.3
himpunan,-0.4
hina,-0.5
hina aib,-0.4
hina rendah,-0.3
hinaan,-0.5
hinaan cacian,-0.5
hingar,-0.15
hiperbola,-0.5
hipotesis,-0.3
hippie,-0.5
hirap,-0.3
hiruk,-0.15000000000000002
hiruk pikuk,-0.5
hiruk-pikuk,-0.13333333333333333
hirup,-0.3
hisap,-0.3
histeri,-0.5
histeria,-0.5
histeris,-0.45
hitam,-0.4
hiu,-0.5
hoax,-0.5
hoki,0.0
hop,-0.5
horor,-0.5
hot,-0.4
hubung,-0.09999999999999999
hubungan,0.0
hubungan singkat,-0.4
huda,-0.3
huff,-0.5
huhuhu,-0.2
huhuu,-0.4
hujah,-0.4
hujan,-0.05
hujan es,-0.25
hujat,-0.5
hujung,-0.3
hukuman,-0.5
hukuman penjara,-0.5
hulu,-0.3
huma,-0.4
huni,-0.3
hunjam,-0.4
hutang,-0.5
huuu,-0.5
iba,-0.5
iblis,-0.45
ibu,0.0
ibunda,-0.1
idap,-0.5
idih,-0.3
idiot,-0.5
idk,-0.3
ifrit,-0.4
igau,-0.3
igauan,-0.4
ihh,-0.5
ihhh,-0.4
ihhhh,-0.3
ihwal,-0.4
iih,-0.5
ijab,-0.1
ikan kena tuba,-0.4
ikat,-0.2
ikat janji,-0.05000000000000002
ikat rambut,-0.4
ikhtiar,-0.05000000000000002
iktikad,-0.1
ikut,-0.3
ikut-ikutan,-0.3
ilang,-0.5
ilat,-0.5
iluminasi,-0.3
ilusi,-0.1
image,-0.2
imam,-0.09999999999999999
iman,0.0
imbalan,-0.09999999999999999
imbang,-0.04999999999999999
imbas,-0.4
imbesil,-0.5
iming-iming,-0.3
imitasi,-0.1
impas,-0.3
implementasi,-0.4
implikasi,-0.3
impoten,-0.5
inai,-0.4
incang-incut,-0.4
incess,-0.3
incit,-0.4
indehoi,-0.3
indikasi,0.0
indo,-0.3
indoktrinasi,-0.5
indolen,-0.4
indolensi,-0.4
induk semang,-0.4
indusemen,-0.3
inersia,-0.4
infark,-0.5
infeksi,-0.5
inferior,-0.4
inferioritas,-0.5
infiltrasi,0.0
inflasi,-0.5
influensa,-0.4
info,-0.3
inga,-0.4
ingar,-0.5
ingat,-0.04999999999999999
ingetin,-0.2
ingin,-0.5
ingkar,-0.4
ingsut,-0.3
inheren,-0.4
inhibisi,-0.4
inisiator,-0.05000000000000002
injakan,-0.3
injek,-0.3
inkarnasi,-0.1
inklinasi,-0.3
inkonstitusionil,-0.5
insaf,-0.1
insane,-0.4
insentif,0.0
inses,-0.5
insiden,-0.15000000000000002
inspirasi,-0.024999999999999994
instansi,-0.3
instruksi,-0.3
inteligen,-0.15000000000000002
intens,0.0
intensif,-0.1
interlokusi,-0.3
intervensi,0.0
intiha,-0.3
intimidasi,-0.5
intoleran,-0.5
intoleransi,-0.5
intrakalimat,-0.5
intrik,-0.13333333333333333
intrinsik,-0.4
intrusi,-0.5
invalid,-0.5
invasi,-0.5
inventori,-0.3
ira,-0.3
irasional,-0.5
irasionalitas,-0.5
iri,-0.4666666666666666
iri hati,-0.5
iring-iringan,-0.4
iris,-0.4
irit,0.0
irsyad,-0.3
isak,-0.5
isap jempol,-0.3
isapan jempol,-0.3
iseng,-0.3
ish,-0.4
isi,-0.044444444444444425
isolasi,-0.25
isotop,-0.3
istan,-0.5
isu,-0.3
isukan,-0.1
item,-0.4
itu,-0.2
itunya,-0.2
iyain,-0.2
iyak,-0.2
iyasih,-0.2
izin,-0.07500000000000001
jaat,-0.3
jabang bayi,-0.3
jabat,-0.3
jadi,-0.05
jadul,-0.3
jaga,-0.04999999999999999
jaga-jaga,-0.09999999999999999
jahad,-0.4
jahanam,-0.5
jahat,-0.45
jahatin,-0.3
jahatnya,-0.4
jahil,-0.4
jahit,-0.5
jail,-0.4
jajah,-0.5
jajal,-0.4
jajaran genjang,-0.4
jalan arteri,-0.4
jalan bentar,-0.4
jalan buntu,-0.325
jalan layang,-0.4
jalan lingkar,-0.4
jalan protokol,-0.4
jalan raya,-0.4
jalan setapak,-0.4
jalan tikus,-0.4
jalan tol,-0.4
jalanan,-0.4
jalang,-0.45
jalu,-0.4
jalur,-0.4
jamah,-0.5
jaman,-0.2
jambak,-0.5
jambret,-0.5
jamin,-0.5
jamur,-0.3333333333333333
jangan,-0.3
jangankan,-0.3
jangann,-0.3
janggal,-0.4
jangkang,-0.5
jangkit,-0.5
jantung hati,-0.3
jarah,-0.4
jarak,0.0
jarang,-0.1
jaras,-0.5
jargon,-0.5
jari,-0.4
jariji,-0.4
jaringan,-0.05000000000000002
jaruman,-0.5
jasmani,0.0
jatohnya,-0.1
jatuh,-0.23333333333333334
jatuh terjerambab,-0.5
jauh,-0.2625
jauhin,-0.3
jawab,-0.1
jawaban,-0.1
jawatan,-0.3
jealous,-0.3
jebeh,-0.5
jeblok,-0.5
jeblos,-0.15000000000000002
jedot,-0.4
jejal,-0.09999999999999999
jejap,-0.4
jelabak,-0.3
jelaga,-0.5
jelata,-0.5
jelatang,-0.5
jelek,-0.5
jelingah,-0.3
jelma,-0.3
jelukan,-0.3
jelus,-0.2
jemari,-0.4
jembalang,-0.45
jembatan,-0.4
jembel,-0.5
jenaka,-0.3
jenazah,-0.4
jendala,-0.5
jendera,-0.4
jenewer,-0.4
jengkang,-0.5
jengkel,-0.4
jenguk,-0.2
jentaka,-0.5
jenuh,-0.25
jepit,-0.4
jeput,-0.3
jera,-0.3
jeran,-0.3
jerat,-0.3333333333333333
jerat semata,-0.3
jeraus,-0.04999999999999999
jerawat,-0.4
jereket,-0.3
jerepet,-0.3
jeri,-0.3
jeriji,-0.4
jeringing,-0.4
jerit,-0.3
jeritan,-0.5
jerum,-0.4
jigong,-0.4
jihat,-0.4
jiji,-0.4
jijik,-0.5
jilat,-0.3
jilatan,-0.3
jilbab,-0.1
jilid,-0.5
jin,-0.3
jiplak,-0.3
jir,-0.3
jleb,-0.3
jobak,-0.3
jodoh,0.0
john,-0.5
jolak,-0.3
jomblo,-0.09999999999999999
jompo,-0.4
jones,-0.3
jongkok,-0.5
jornada,-0.5
jorok,-0.5
jorong,-0.3
jotos,-0.5
jual murah,-0.3
juang,0.0
judes,-0.4
jungkal,-0.2
junior,-0.4
junjung,-0.2
junjungan,-0.2
junta,-0.5
juragan,-0.4
jurang,-0.0714285714285714
jurik,-0.4
juru damai,-0.3
juru sita,-0.5
jutek,-0.5
jutekin,-0.5
juwita,-0.4
juz,-0.4
kabar,-0.04999999999999999
kabar angin,-0.4
kabar burung,-0.5
kabeh,-0.2
kabil,-0.4
kabin,-0.3
kabung,-0.2
kabur,-0.2875
kabut,-0.18333333333333335
kacang botor,-0.3
kacangan,-0.4
kacau,-0.42857142857142855
kacek,-0.4
kacip,-0.3
kacrek,-0.3
kacuk,-0.4
kada,-0.3
kadam,-0.3
kafetaria,-0.4
kafilah,-0.4
kafir,-0.5
kagak,-0.3
kaget,0.0
kaidah,-0.4
kain,-0.125
kaitan,-0.15000000000000002
kakas,-0.3
kaki ayam,-0.3
kaku,-0.5
kakus,-0.5
kalah,-0.4
kalajengking,-0.5
kalang tanah,-0.2
kalang-kabut,-0.4
kalap,-0.09999999999999999
kalau,-0.1
kalimantang,-0.3
kalimat,-0.4
kalor,-0.4
kalut,-0.3
kamar mayat,-0.5
kambing,-0.3
kambing hitam,-0.5
kambuh,-0.325
kampit,-0.1
kampret,-0.5
kampungan,-0.5
kanak-kanak anyir,-0.3
kandas,-0.5
kandut,-0.3
